date,lake,funct,model,mgO2_day
8/31/20,MCD,NEP,book,0.051108468
8/31/20,MCD,GPP2,bayes,0.033387388
8/31/20,MCD,GPP2,book,0.160014125
8/31/20,MCD,R2,bayes,-0.010297545
8/31/20,MCD,R2,book,-0.075641938
8/31/20,MCD,NEP2,bayes,0.043684933
8/31/20,MCD,NEP2,book,0.084372187
8/31/20,MCD,NEP3,bayes,0.023089843
8/31/20,MCD,NEP3,book,0.084372187
8/31/20,MCD,GPPsd,bayes,0.0120831
8/31/20,MCD,Rsd,bayes,0.01165549
8/31/20,MCD,NEPsd,bayes,0.016788441
9/1/20,MCD,GPP,bayes,0.367836885
9/1/20,MCD,GPP,book,0.671469561
9/1/20,MCD,R,bayes,-0.280374797
9/1/20,MCD,R,book,-0.407087392
9/1/20,MCD,NEP,bayes,0.087462087
9/1/20,MCD,NEP,book,0.084038037
9/1/20,MCD,GPP2,bayes,0.367836885
9/1/20,MCD,GPP2,book,0.671469561
9/1/20,MCD,R2,bayes,-0.280374797
9/1/20,MCD,R2,book,-0.407087392
9/1/20,MCD,NEP2,bayes,0.087462087
9/1/20,MCD,NEP2,book,0.264382169
9/1/20,MCD,NEP3,bayes,0.087462087
9/1/20,MCD,NEP3,book,0.264382169
9/1/20,MCD,GPPsd,bayes,0.024071089
9/1/20,MCD,Rsd,bayes,0.024025386
9/1/20,MCD,NEPsd,bayes,0.034009359
9/2/20,MCD,GPP,bayes,0.268859776
9/2/20,MCD,GPP,book,0.626946528
9/2/20,MCD,R,bayes,-0.120671231
9/2/20,MCD,R,book,-0.329912645
9/2/20,MCD,NEP,bayes,0.148188545
9/2/20,MCD,NEP,book,0.151457832
9/2/20,MCD,GPP2,bayes,0.268859776
9/2/20,MCD,GPP2,book,0.626946528
9/2/20,MCD,R2,bayes,-0.120671231
9/2/20,MCD,R2,book,-0.329912645
9/2/20,MCD,NEP2,bayes,0.148188545
9/2/20,MCD,NEP2,book,0.297033883
9/2/20,MCD,NEP3,bayes,0.148188545
9/2/20,MCD,NEP3,book,0.297033883
9/2/20,MCD,GPPsd,bayes,0.017943386
9/2/20,MCD,Rsd,bayes,0.01786341
9/2/20,MCD,NEPsd,bayes,0.025319291
9/3/20,MCD,GPP,bayes,0.035029986
9/3/20,MCD,GPP,book,0.309265582
9/3/20,MCD,R,bayes,-0.083323007
9/3/20,MCD,R,book,-0.247416651
9/3/20,MCD,NEP,bayes,-0.048293021
9/3/20,MCD,NEP,book,-0.048450487
9/3/20,MCD,GPP2,bayes,0.035029986
9/3/20,MCD,GPP2,book,0.309265582
9/3/20,MCD,R2,bayes,-0.083323007
9/3/20,MCD,R2,book,-0.247416651
9/3/20,MCD,NEP2,bayes,-0.048293021
9/3/20,MCD,NEP2,book,0.061848931
9/3/20,MCD,NEP3,bayes,-0.048293021
9/3/20,MCD,NEP3,book,0.061848931
9/3/20,MCD,GPPsd,bayes,0.018072385
9/3/20,MCD,Rsd,bayes,0.018381913
9/3/20,MCD,NEPsd,bayes,0.02577801
9/4/20,MCD,GPP,bayes,0.137037684
9/4/20,MCD,GPP,book,0.333204449
9/4/20,MCD,R,bayes,-0.167653907
9/4/20,MCD,R,book,-0.254897383
9/4/20,MCD,NEP,bayes,-0.030616223
9/4/20,MCD,NEP,book,-0.03522528
9/4/20,MCD,GPP2,bayes,0.137037684
9/4/20,MCD,GPP2,book,0.333204449
9/4/20,MCD,R2,bayes,-0.167653907
9/4/20,MCD,R2,book,-0.254897383
9/4/20,MCD,NEP2,bayes,-0.030616223
9/4/20,MCD,NEP2,book,0.078307066
9/4/20,MCD,NEP3,bayes,-0.030616223
9/4/20,MCD,NEP3,book,0.078307066
9/4/20,MCD,GPPsd,bayes,0.022546106
9/4/20,MCD,Rsd,bayes,0.021673473
9/4/20,MCD,NEPsd,bayes,0.031274052
9/5/20,MCD,GPP,bayes,0.068385238
9/5/20,MCD,GPP,book,0.474426618
9/5/20,MCD,R,bayes,-0.038297048
9/5/20,MCD,R,book,-0.306816607
9/5/20,MCD,NEP,bayes,0.030088191
9/5/20,MCD,NEP,book,0.027174445
9/5/20,MCD,GPP2,bayes,0.068385238
9/5/20,MCD,GPP2,book,0.474426618
9/5/20,MCD,R2,bayes,-0.038297048
9/5/20,MCD,R2,book,-0.306816607
9/5/20,MCD,NEP2,bayes,0.030088191
9/5/20,MCD,NEP2,book,0.167610011
9/5/20,MCD,NEP3,bayes,0.030088191
9/5/20,MCD,NEP3,book,0.167610011
9/5/20,MCD,GPPsd,bayes,0.020678118
9/5/20,MCD,Rsd,bayes,0.0202137
9/5/20,MCD,NEPsd,bayes,0.028916746
9/6/20,MCD,GPP,bayes,-0.042308183
9/6/20,MCD,GPP,book,0.406054788
9/6/20,MCD,R,bayes,0.057422223
9/6/20,MCD,R,book,-0.266741496
9/6/20,MCD,NEP,bayes,0.01511404
9/6/20,MCD,NEP,book,0.017176052
9/6/20,MCD,GPP2,bayes,0.042308183
9/6/20,MCD,GPP2,book,0.406054788
9/6/20,MCD,R2,bayes,-0.057422223
9/6/20,MCD,R2,book,-0.266741496
9/6/20,MCD,NEP2,bayes,0.01511404
9/6/20,MCD,NEP2,book,0.139313293
9/6/20,MCD,NEP3,bayes,-0.01511404
9/6/20,MCD,NEP3,book,0.139313293
9/6/20,MCD,GPPsd,bayes,0.018347598
9/6/20,MCD,Rsd,bayes,0.01819718
9/6/20,MCD,NEPsd,bayes,0.025841279
9/7/20,MCD,GPP,bayes,-0.025506355
9/7/20,MCD,GPP,book,0.362621997
9/7/20,MCD,R,bayes,0.188955012
9/7/20,MCD,R,book,-0.135390923
9/7/20,MCD,NEP,bayes,0.163448657
9/7/20,MCD,NEP,book,0.166331984
9/7/20,MCD,GPP2,bayes,0.025506355
9/7/20,MCD,GPP2,book,0.362621997
9/7/20,MCD,R2,bayes,-0.188955012
9/7/20,MCD,R2,book,-0.135390923
9/7/20,MCD,NEP2,bayes,0.163448657
9/7/20,MCD,NEP2,book,0.227231074
9/7/20,MCD,NEP3,bayes,-0.163448657
9/7/20,MCD,NEP3,book,0.227231074
9/7/20,MCD,GPPsd,bayes,0.019298558
9/7/20,MCD,Rsd,bayes,0.01873269
9/7/20,MCD,NEPsd,bayes,0.026895131
9/8/20,MCD,GPP,bayes,-0.042253093
9/8/20,MCD,GPP,book,-0.016627451
9/8/20,MCD,R,bayes,0.111288256
9/8/20,MCD,R,book,0.059205988
9/8/20,MCD,NEP,bayes,0.069035163
9/8/20,MCD,NEP,book,0.07020213
9/8/20,MCD,GPP2,bayes,0.042253093
9/8/20,MCD,GPP2,book,0.016627451
9/8/20,MCD,R2,bayes,-0.111288256
9/8/20,MCD,R2,book,-0.059205988
9/8/20,MCD,NEP2,bayes,0.069035163
9/8/20,MCD,NEP2,book,-0.042578538
9/8/20,MCD,NEP3,bayes,-0.069035163
9/8/20,MCD,NEP3,book,-0.042578538
9/8/20,MCD,GPPsd,bayes,0.013209015
9/8/20,MCD,Rsd,bayes,0.012755426
9/8/20,MCD,NEPsd,bayes,0.018362433
9/9/20,MCD,GPP,bayes,-0.020600603
9/9/20,MCD,GPP,book,0.065035555
9/9/20,MCD,R,bayes,0.028808396
9/9/20,MCD,R,book,-0.035671167
9/9/20,MCD,NEP,bayes,0.008207793
9/9/20,MCD,NEP,book,0.013106119
9/9/20,MCD,GPP2,bayes,0.020600603
9/9/20,MCD,GPP2,book,0.065035555
9/9/20,MCD,R2,bayes,-0.028808396
9/9/20,MCD,R2,book,-0.035671167
9/9/20,MCD,NEP2,bayes,0.008207793
9/9/20,MCD,NEP2,book,0.029364389
9/9/20,MCD,NEP3,bayes,-0.008207793
9/9/20,MCD,NEP3,book,0.029364389
9/9/20,MCD,GPPsd,bayes,0.018104316
9/9/20,MCD,Rsd,bayes,0.017846444
9/9/20,MCD,NEPsd,bayes,0.025421681
9/10/20,MCD,GPP,bayes,0.032027887
9/10/20,MCD,GPP,book,0.179880139
9/10/20,MCD,R,bayes,-0.066398352
9/10/20,MCD,R,book,-0.1405853
9/10/20,MCD,NEP,bayes,-0.034370465
9/10/20,MCD,NEP,book,-0.025315895
9/10/20,MCD,GPP2,bayes,0.032027887
9/10/20,MCD,GPP2,book,0.179880139
9/10/20,MCD,R2,bayes,-0.066398352
9/10/20,MCD,R2,book,-0.1405853
9/10/20,MCD,NEP2,bayes,-0.034370465
9/10/20,MCD,NEP2,book,0.039294839
9/10/20,MCD,NEP3,bayes,-0.034370465
9/10/20,MCD,NEP3,book,0.039294839
9/10/20,MCD,GPPsd,bayes,0.039414005
9/10/20,MCD,Rsd,bayes,0.038600494
9/10/20,MCD,NEPsd,bayes,0.05516758
9/11/20,MCD,GPP,bayes,-0.097906572
9/11/20,MCD,GPP,book,0.065248157
9/11/20,MCD,R,bayes,0.092949238
9/11/20,MCD,R,book,-0.047917201
9/11/20,MCD,NEP,bayes,-0.004957334
9/11/20,MCD,NEP,book,-0.00533365
9/11/20,MCD,GPP2,bayes,0.097906572
9/11/20,MCD,GPP2,book,0.065248157
9/11/20,MCD,R2,bayes,-0.092949238
9/11/20,MCD,R2,book,-0.047917201
9/11/20,MCD,NEP2,bayes,-0.004957334
9/11/20,MCD,NEP2,book,0.017330956
9/11/20,MCD,NEP3,bayes,0.004957334
9/11/20,MCD,NEP3,book,0.017330956
9/11/20,MCD,GPPsd,bayes,0.020963449
9/11/20,MCD,Rsd,bayes,0.020777164
9/11/20,MCD,NEPsd,bayes,0.029515365
9/12/20,MCD,GPP,bayes,-0.226440423
9/12/20,MCD,GPP,book,0.199726603
9/12/20,MCD,R,bayes,0.196348582
9/12/20,MCD,R,book,-0.15613529
9/12/20,MCD,NEP,bayes,-0.030091841
9/12/20,MCD,NEP,book,-0.030350005
9/12/20,MCD,GPP2,bayes,0.226440423
9/12/20,MCD,GPP2,book,0.199726603
9/12/20,MCD,R2,bayes,-0.196348582
9/12/20,MCD,R2,book,-0.15613529
9/12/20,MCD,NEP2,bayes,-0.030091841
9/12/20,MCD,NEP2,book,0.043591313
9/12/20,MCD,NEP3,bayes,0.030091841
9/12/20,MCD,NEP3,book,0.043591313
9/12/20,MCD,GPPsd,bayes,0.024676182
9/12/20,MCD,Rsd,bayes,0.024856277
9/12/20,MCD,NEPsd,bayes,0.035024969
9/13/20,MCD,GPP,bayes,0.084723636
9/13/20,MCD,GPP,book,0.159395381
9/13/20,MCD,R,bayes,-0.105551389
9/13/20,MCD,R,book,-0.118687851
9/13/20,MCD,NEP,bayes,-0.020827753
9/13/20,MCD,NEP,book,-0.01544678
9/13/20,MCD,GPP2,bayes,0.084723636
9/13/20,MCD,GPP2,book,0.159395381
9/13/20,MCD,R2,bayes,-0.105551389
9/13/20,MCD,R2,book,-0.118687851
9/13/20,MCD,NEP2,bayes,-0.020827753
9/13/20,MCD,NEP2,book,0.04070753
9/13/20,MCD,NEP3,bayes,-0.020827753
9/13/20,MCD,NEP3,book,0.04070753
9/13/20,MCD,GPPsd,bayes,0.014280256
9/13/20,MCD,Rsd,bayes,0.014422427
9/13/20,MCD,NEPsd,bayes,0.020296111
9/14/20,MCD,GPP,bayes,-0.12706911
9/14/20,MCD,GPP,book,0.086159958
9/14/20,MCD,R,bayes,0.16209611
9/14/20,MCD,R,book,-0.039780238
9/14/20,MCD,NEP,bayes,0.035027
9/14/20,MCD,NEP,book,0.027787577
9/14/20,MCD,GPP2,bayes,0.12706911
9/14/20,MCD,GPP2,book,0.086159958
9/14/20,MCD,R2,bayes,-0.16209611
9/14/20,MCD,R2,book,-0.039780238
9/14/20,MCD,NEP2,bayes,0.035027
9/14/20,MCD,NEP2,book,0.04637972
9/14/20,MCD,NEP3,bayes,-0.035027
9/14/20,MCD,NEP3,book,0.04637972
9/14/20,MCD,GPPsd,bayes,0.023832043
9/14/20,MCD,Rsd,bayes,0.023561137
9/14/20,MCD,NEPsd,bayes,0.033512586
9/15/20,MCD,GPP,bayes,-0.008227504
9/15/20,MCD,GPP,book,-0.032698385
9/15/20,MCD,R,bayes,0.081395111
9/15/20,MCD,R,book,0.070435353
9/15/20,MCD,NEP,bayes,0.073167607
9/15/20,MCD,NEP,book,0.071494597
9/15/20,MCD,GPP2,bayes,0.008227504
9/15/20,MCD,GPP2,book,0.032698385
9/15/20,MCD,R2,bayes,-0.081395111
9/15/20,MCD,R2,book,-0.070435353
9/15/20,MCD,NEP2,bayes,0.073167607
9/15/20,MCD,NEP2,book,-0.037736968
9/15/20,MCD,NEP3,bayes,-0.073167607
9/15/20,MCD,NEP3,book,-0.037736968
9/15/20,MCD,GPPsd,bayes,0.018528685
9/15/20,MCD,Rsd,bayes,0.018050373
9/15/20,MCD,NEPsd,bayes,0.025867511
9/16/20,MCD,GPP,bayes,0.08116264
9/16/20,MCD,GPP,book,0.021109415
9/16/20,MCD,R,bayes,-0.047695143
9/16/20,MCD,R,book,0.0123786
9/16/20,MCD,NEP,bayes,0.033467496
9/16/20,MCD,NEP,book,0.039608524
9/16/20,MCD,GPP2,bayes,0.08116264
9/16/20,MCD,GPP2,book,0.021109415
9/16/20,MCD,R2,bayes,-0.047695143
9/16/20,MCD,R2,book,-0.0123786
9/16/20,MCD,NEP2,bayes,0.033467496
9/16/20,MCD,NEP2,book,0.008730815
9/16/20,MCD,NEP3,bayes,0.033467496
9/16/20,MCD,NEP3,book,0.008730815
9/16/20,MCD,GPPsd,bayes,0.026049014
9/16/20,MCD,Rsd,bayes,0.025888767
9/16/20,MCD,NEPsd,bayes,0.036725732
6/19/20,HOL,GPP,bayes,0.180488814
6/19/20,HOL,GPP,book,-0.158259285
6/19/20,HOL,R,bayes,-0.089004338
6/19/20,HOL,R,book,0.180566994
6/19/20,HOL,NEP,bayes,0.091484476
6/19/20,HOL,NEP,book,0.083073607
6/19/20,HOL,GPP2,bayes,0.180488814
6/19/20,HOL,GPP2,book,0.158259285
6/19/20,HOL,R2,bayes,-0.089004338
6/19/20,HOL,R2,book,-0.180566994
6/19/20,HOL,NEP2,bayes,0.091484476
6/19/20,HOL,NEP2,book,-0.022307709
6/19/20,HOL,NEP3,bayes,0.091484476
6/19/20,HOL,NEP3,book,-0.022307709
6/19/20,HOL,GPPsd,bayes,0.049498218
6/19/20,HOL,Rsd,bayes,0.048394128
6/19/20,HOL,NEPsd,bayes,0.069224744
6/20/20,HOL,GPP,bayes,0.091934581
6/20/20,HOL,GPP,book,0.187108544
6/20/20,HOL,R,bayes,0.052896503
6/20/20,HOL,R,book,-0.032588362
6/20/20,HOL,NEP,bayes,0.144831084
6/20/20,HOL,NEP,book,0.144661992
6/20/20,HOL,GPP2,bayes,0.091934581
6/20/20,HOL,GPP2,book,0.187108544
6/20/20,HOL,R2,bayes,-0.052896503
6/20/20,HOL,R2,book,-0.032588362
6/20/20,HOL,NEP2,bayes,0.144831084
6/20/20,HOL,NEP2,book,0.154520182
6/20/20,HOL,NEP3,bayes,0.039038078
6/20/20,HOL,NEP3,book,0.154520182
6/20/20,HOL,GPPsd,bayes,0.015439141
6/20/20,HOL,Rsd,bayes,0.014832835
6/20/20,HOL,NEPsd,bayes,0.021409813
6/21/20,HOL,GPP,bayes,-0.117440343
6/21/20,HOL,GPP,book,0.607105317
6/21/20,HOL,R,bayes,0.073011966
6/21/20,HOL,R,book,-0.48634624
6/21/20,HOL,NEP,bayes,-0.044428377
6/21/20,HOL,NEP,book,-0.041645541
6/21/20,HOL,GPP2,bayes,0.117440343
6/21/20,HOL,GPP2,book,0.607105317
6/21/20,HOL,R2,bayes,-0.073011966
6/21/20,HOL,R2,book,-0.48634624
6/21/20,HOL,NEP2,bayes,-0.044428377
6/21/20,HOL,NEP2,book,0.120759078
6/21/20,HOL,NEP3,bayes,0.044428377
6/21/20,HOL,NEP3,book,0.120759078
6/21/20,HOL,GPPsd,bayes,0.039053577
6/21/20,HOL,Rsd,bayes,0.037288328
6/21/20,HOL,NEPsd,bayes,0.053996308
6/22/20,HOL,GPP,bayes,0.31445072
6/22/20,HOL,GPP,book,0.15467234
6/22/20,HOL,R,bayes,-0.206833127
6/22/20,HOL,R,book,-0.019460387
6/22/20,HOL,NEP,bayes,0.107617593
6/22/20,HOL,NEP,book,0.129625333
6/22/20,HOL,GPP2,bayes,0.31445072
6/22/20,HOL,GPP2,book,0.15467234
6/22/20,HOL,R2,bayes,-0.206833127
6/22/20,HOL,R2,book,-0.019460387
6/22/20,HOL,NEP2,bayes,0.107617593
6/22/20,HOL,NEP2,book,0.135211953
6/22/20,HOL,NEP3,bayes,0.107617593
6/22/20,HOL,NEP3,book,0.135211953
6/22/20,HOL,GPPsd,bayes,0.030024921
6/22/20,HOL,Rsd,bayes,0.028292516
6/22/20,HOL,NEPsd,bayes,0.041254847
6/24/20,HOL,GPP,bayes,0.628982358
6/24/20,HOL,GPP,book,0.628705015
6/24/20,HOL,R,bayes,-0.396915044
6/24/20,HOL,R,book,-0.268480989
6/24/20,HOL,NEP,bayes,0.232067314
6/24/20,HOL,NEP,book,0.272623583
6/24/20,HOL,GPP2,bayes,0.628982358
6/24/20,HOL,GPP2,book,0.628705015
6/24/20,HOL,R2,bayes,-0.396915044
6/24/20,HOL,R2,book,-0.268480989
6/24/20,HOL,NEP2,bayes,0.232067314
6/24/20,HOL,NEP2,book,0.360224026
6/24/20,HOL,NEP3,bayes,0.232067314
6/24/20,HOL,NEP3,book,0.360224026
6/24/20,HOL,GPPsd,bayes,0.060483647
6/24/20,HOL,Rsd,bayes,0.056508897
6/24/20,HOL,NEPsd,bayes,0.082773952
6/25/20,HOL,GPP,bayes,0.496963983
6/25/20,HOL,GPP,book,0.096197152
6/25/20,HOL,R,bayes,-0.529178682
6/25/20,HOL,R,book,-0.111981846
6/25/20,HOL,NEP,bayes,-0.0322147
6/25/20,HOL,NEP,book,-0.053483389
6/25/20,HOL,GPP2,bayes,0.496963983
6/25/20,HOL,GPP2,book,0.096197152
6/25/20,HOL,R2,bayes,-0.529178682
6/25/20,HOL,R2,book,-0.111981846
6/25/20,HOL,NEP2,bayes,-0.0322147
6/25/20,HOL,NEP2,book,-0.015784695
6/25/20,HOL,NEP3,bayes,-0.0322147
6/25/20,HOL,NEP3,book,-0.015784695
6/25/20,HOL,GPPsd,bayes,0.074544884
6/25/20,HOL,Rsd,bayes,0.073340609
6/25/20,HOL,NEPsd,bayes,0.104574302
6/26/20,HOL,GPP,bayes,-0.047627702
6/26/20,HOL,GPP,book,-0.132874325
6/26/20,HOL,R,bayes,-0.091516732
6/26/20,HOL,R,book,0.105731529
6/26/20,HOL,NEP,bayes,-0.139144433
6/26/20,HOL,NEP,book,0.008157698
6/26/20,HOL,GPP2,bayes,0.047627702
6/26/20,HOL,GPP2,book,0.132874325
6/26/20,HOL,R2,bayes,-0.091516732
6/26/20,HOL,R2,book,-0.105731529
6/26/20,HOL,NEP2,bayes,-0.139144433
6/26/20,HOL,NEP2,book,0.027142796
6/26/20,HOL,NEP3,bayes,-0.04388903
6/26/20,HOL,NEP3,book,0.027142796
6/26/20,HOL,GPPsd,bayes,0.049411027
6/26/20,HOL,Rsd,bayes,0.045726318
6/26/20,HOL,NEPsd,bayes,0.067322698
6/27/20,HOL,GPP,bayes,-0.127704846
6/27/20,HOL,GPP,book,0.210453007
6/27/20,HOL,R,bayes,0.492197254
6/27/20,HOL,R,book,0.192156248
6/27/20,HOL,NEP,bayes,0.364492408
6/27/20,HOL,NEP,book,0.469924704
6/27/20,HOL,GPP2,bayes,0.127704846
6/27/20,HOL,GPP2,book,0.210453007
6/27/20,HOL,R2,bayes,-0.492197254
6/27/20,HOL,R2,book,-0.192156248
6/27/20,HOL,NEP2,bayes,0.364492408
6/27/20,HOL,NEP2,book,0.01829676
6/27/20,HOL,NEP3,bayes,-0.364492408
6/27/20,HOL,NEP3,book,0.01829676
6/27/20,HOL,GPPsd,bayes,0.067452942
6/27/20,HOL,Rsd,bayes,0.060975649
6/27/20,HOL,NEPsd,bayes,0.090928154
6/28/20,HOL,GPP,bayes,0.479344063
6/28/20,HOL,GPP,book,-0.285680853
6/28/20,HOL,R,bayes,-0.009116152
6/28/20,HOL,R,book,0.501752819
6/28/20,HOL,NEP,bayes,0.470227911
6/28/20,HOL,NEP,book,0.386003485
6/28/20,HOL,GPP2,bayes,0.479344063
6/28/20,HOL,GPP2,book,0.285680853
6/28/20,HOL,R2,bayes,-0.009116152
6/28/20,HOL,R2,book,-0.501752819
6/28/20,HOL,NEP2,bayes,0.470227911
6/28/20,HOL,NEP2,book,-0.216071966
6/28/20,HOL,NEP3,bayes,0.470227911
6/28/20,HOL,NEP3,book,-0.216071966
6/28/20,HOL,GPPsd,bayes,0.03391502
6/28/20,HOL,Rsd,bayes,0.033145694
6/28/20,HOL,NEPsd,bayes,0.047422206
6/29/20,HOL,GPP,bayes,-0.085007611
6/29/20,HOL,GPP,book,0.117627328
6/29/20,HOL,R,bayes,0.219670675
6/29/20,HOL,R,book,0.004534835
6/29/20,HOL,NEP,bayes,0.134663064
6/29/20,HOL,NEP,book,0.124538626
6/29/20,HOL,GPP2,bayes,0.085007611
6/29/20,HOL,GPP2,book,0.117627328
6/29/20,HOL,R2,bayes,-0.219670675
6/29/20,HOL,R2,book,-0.004534835
6/29/20,HOL,NEP2,bayes,0.134663064
6/29/20,HOL,NEP2,book,0.113092493
6/29/20,HOL,NEP3,bayes,-0.134663064
6/29/20,HOL,NEP3,book,0.113092493
6/29/20,HOL,GPPsd,bayes,0.015159986
6/29/20,HOL,Rsd,bayes,0.016337559
6/29/20,HOL,NEPsd,bayes,0.022287687
6/30/20,HOL,GPP,bayes,0.113828114
6/30/20,HOL,GPP,book,0.282035959
6/30/20,HOL,R,bayes,0.090301537
6/30/20,HOL,R,book,-0.070783898
6/30/20,HOL,NEP,bayes,0.204129651
6/30/20,HOL,NEP,book,0.188969718
6/30/20,HOL,GPP2,bayes,0.113828114
6/30/20,HOL,GPP2,book,0.282035959
6/30/20,HOL,R2,bayes,-0.090301537
6/30/20,HOL,R2,book,-0.070783898
6/30/20,HOL,NEP2,bayes,0.204129651
6/30/20,HOL,NEP2,book,0.211252061
6/30/20,HOL,NEP3,bayes,0.023526577
6/30/20,HOL,NEP3,book,0.211252061
6/30/20,HOL,GPPsd,bayes,0.016094729
6/30/20,HOL,Rsd,bayes,0.016249046
6/30/20,HOL,NEPsd,bayes,0.022870763
7/1/20,HOL,GPP,bayes,0.377549196
7/1/20,HOL,GPP,book,0.202127893
7/1/20,HOL,R,bayes,-0.139603626
7/1/20,HOL,R,book,0.017292305
7/1/20,HOL,NEP,bayes,0.23794557
7/1/20,HOL,NEP,book,0.226759014
7/1/20,HOL,GPP2,bayes,0.377549196
7/1/20,HOL,GPP2,book,0.202127893
7/1/20,HOL,R2,bayes,-0.139603626
7/1/20,HOL,R2,book,-0.017292305
7/1/20,HOL,NEP2,bayes,0.23794557
7/1/20,HOL,NEP2,book,0.184835588
7/1/20,HOL,NEP3,bayes,0.23794557
7/1/20,HOL,NEP3,book,0.184835588
7/1/20,HOL,GPPsd,bayes,0.024628616
7/1/20,HOL,Rsd,bayes,0.02477786
7/1/20,HOL,NEPsd,bayes,0.034935814
7/2/20,HOL,GPP,bayes,-0.063012954
7/2/20,HOL,GPP,book,0.031893116
7/2/20,HOL,R,bayes,0.125109834
7/2/20,HOL,R,book,0.020281121
7/2/20,HOL,NEP,bayes,0.06209688
7/2/20,HOL,NEP,book,0.059346741
7/2/20,HOL,GPP2,bayes,0.063012954
7/2/20,HOL,GPP2,book,0.031893116
7/2/20,HOL,R2,bayes,-0.125109834
7/2/20,HOL,R2,book,-0.020281121
7/2/20,HOL,NEP2,bayes,0.06209688
7/2/20,HOL,NEP2,book,0.011611995
7/2/20,HOL,NEP3,bayes,-0.06209688
7/2/20,HOL,NEP3,book,0.011611995
7/2/20,HOL,GPPsd,bayes,0.016843726
7/2/20,HOL,Rsd,bayes,0.016423091
7/2/20,HOL,NEPsd,bayes,0.023525072
7/3/20,HOL,GPP,bayes,0.817441647
7/3/20,HOL,GPP,book,0.877613585
7/3/20,HOL,R,bayes,-1.14091387
7/3/20,HOL,R,book,-0.891981961
7/3/20,HOL,NEP,bayes,-0.323472223
7/3/20,HOL,NEP,book,-0.313875386
7/3/20,HOL,GPP2,bayes,0.817441647
7/3/20,HOL,GPP2,book,0.877613585
7/3/20,HOL,R2,bayes,-1.14091387
7/3/20,HOL,R2,book,-0.891981961
7/3/20,HOL,NEP2,bayes,-0.323472223
7/3/20,HOL,NEP2,book,-0.014368375
7/3/20,HOL,NEP3,bayes,-0.323472223
7/3/20,HOL,NEP3,book,-0.014368375
7/3/20,HOL,GPPsd,bayes,0.039452629
7/3/20,HOL,Rsd,bayes,0.03777018
7/3/20,HOL,NEPsd,bayes,0.05461773
7/4/20,HOL,GPP,bayes,0.551114774
7/4/20,HOL,GPP,book,0.824776078
7/4/20,HOL,R,bayes,-0.076484985
7/4/20,HOL,R,book,-0.260809536
7/4/20,HOL,NEP,bayes,0.474629789
7/4/20,HOL,NEP,book,0.480365905
7/4/20,HOL,GPP2,bayes,0.551114774
7/4/20,HOL,GPP2,book,0.824776078
7/4/20,HOL,R2,bayes,-0.076484985
7/4/20,HOL,R2,book,-0.260809536
7/4/20,HOL,NEP2,bayes,0.474629789
7/4/20,HOL,NEP2,book,0.563966542
7/4/20,HOL,NEP3,bayes,0.474629789
7/4/20,HOL,NEP3,book,0.563966542
7/4/20,HOL,GPPsd,bayes,0.033470947
7/4/20,HOL,Rsd,bayes,0.031372001
7/4/20,HOL,NEPsd,bayes,0.045874903
7/5/20,HOL,GPP,bayes,0.036806241
7/5/20,HOL,GPP,book,0.343768222
7/5/20,HOL,R,bayes,-0.169955589
7/5/20,HOL,R,book,-0.367621118
7/5/20,HOL,NEP,bayes,-0.133149348
7/5/20,HOL,NEP,book,-0.152558553
7/5/20,HOL,GPP2,bayes,0.036806241
7/5/20,HOL,GPP2,book,0.343768222
7/5/20,HOL,R2,bayes,-0.169955589
7/5/20,HOL,R2,book,-0.367621118
7/5/20,HOL,NEP2,bayes,-0.133149348
7/5/20,HOL,NEP2,book,-0.023852896
7/5/20,HOL,NEP3,bayes,-0.133149348
7/5/20,HOL,NEP3,book,-0.023852896
7/5/20,HOL,GPPsd,bayes,0.018809598
7/5/20,HOL,Rsd,bayes,0.018795847
7/5/20,HOL,NEPsd,bayes,0.026591066
7/6/20,HOL,GPP,bayes,-0.088901559
7/6/20,HOL,GPP,book,0.118080662
7/6/20,HOL,R,bayes,0.214479458
7/6/20,HOL,R,book,0.038290518
7/6/20,HOL,NEP,bayes,0.125577898
7/6/20,HOL,NEP,book,0.170852977
7/6/20,HOL,GPP2,bayes,0.088901559
7/6/20,HOL,GPP2,book,0.118080662
7/6/20,HOL,R2,bayes,-0.214479458
7/6/20,HOL,R2,book,-0.038290518
7/6/20,HOL,NEP2,bayes,0.125577898
7/6/20,HOL,NEP2,book,0.079790144
7/6/20,HOL,NEP3,bayes,-0.125577898
7/6/20,HOL,NEP3,book,0.079790144
7/6/20,HOL,GPPsd,bayes,0.020317191
7/6/20,HOL,Rsd,bayes,0.020931974
7/6/20,HOL,NEPsd,bayes,0.029170803
7/7/20,HOL,GPP,bayes,0.165550018
7/7/20,HOL,GPP,book,0.163329861
7/7/20,HOL,R,bayes,-0.076124766
7/7/20,HOL,R,book,-0.058434616
7/7/20,HOL,NEP,bayes,0.089425252
7/7/20,HOL,NEP,book,0.085197094
7/7/20,HOL,GPP2,bayes,0.165550018
7/7/20,HOL,GPP2,book,0.163329861
7/7/20,HOL,R2,bayes,-0.076124766
7/7/20,HOL,R2,book,-0.058434616
7/7/20,HOL,NEP2,bayes,0.089425252
7/7/20,HOL,NEP2,book,0.104895244
7/7/20,HOL,NEP3,bayes,0.089425252
7/7/20,HOL,NEP3,book,0.104895244
