datetime,lake,doobs_mgL,do_sat,temp_1m
2020-08-19T17:00:00Z,SUM,8.524,7.686492658603029,16.773
2020-08-19T17:30:00Z,SUM,8.526,7.660250242382408,16.934
2020-08-19T18:00:00Z,SUM,8.538,7.661550542072732,16.926
2020-08-19T18:30:00Z,SUM,8.578,7.621740676033332,17.172
2020-08-19T19:00:00Z,SUM,8.634,7.63141727295967,17.112
2020-08-19T19:30:00Z,SUM,8.539,7.5851628580147334,17.4
2020-08-19T20:00:00Z,SUM,8.503,7.551423962430973,17.612
2020-08-19T20:30:00Z,SUM,8.512,7.5634890903182805,17.536
2020-08-19T21:00:00Z,SUM,8.537,7.6837143595711455,16.79
2020-08-19T21:30:00Z,SUM,8.552,7.696148526774997,16.714
2020-08-19T22:00:00Z,SUM,8.541,7.690581560250774,16.748
2020-08-19T22:30:00Z,SUM,8.544,7.689272701168713,16.756
2020-08-19T23:00:00Z,SUM,8.605,7.671315006851661,16.866
2020-08-19T23:30:00Z,SUM,8.713,7.619002840673427,17.189
2020-08-20T00:00:00Z,SUM,8.577,7.6685462175821195,16.883
2020-08-20T00:30:00Z,SUM,8.589,7.674085530885118,16.849
2020-08-20T01:00:00Z,SUM,8.594,7.678162985684328,16.824
2020-08-20T01:30:00Z,SUM,8.591,7.682244200689084,16.799
2020-08-20T02:00:00Z,SUM,8.677,7.6685462175821195,16.883
2020-08-20T02:30:00Z,SUM,8.642,7.661550542072732,16.926
2020-08-20T03:00:00Z,SUM,8.496,7.624480217618425,17.155
2020-08-20T03:30:00Z,SUM,8.645,7.672618566674599,16.858
2020-08-20T04:00:00Z,SUM,8.614,7.680937802466566,16.807
2020-08-20T04:30:00Z,SUM,8.612,7.6753899076209855,16.841
2020-08-20T05:00:00Z,SUM,8.633,7.678162985684328,16.824
2020-08-20T05:30:00Z,SUM,8.472,7.650510183579313,16.994
2020-08-20T06:00:00Z,SUM,8.458,7.660250242382408,16.934
2020-08-20T06:30:00Z,SUM,8.623,7.67963178964414,16.815
2020-08-20T07:00:00Z,SUM,8.475,7.672618566674599,16.858
2020-08-20T07:30:00Z,SUM,8.492,7.6837143595711455,16.79
2020-08-20T08:00:00Z,SUM,8.399,7.680937802466566,16.807
2020-08-20T08:30:00Z,SUM,8.469,7.686492658603029,16.773
2020-08-20T09:00:00Z,SUM,8.465,7.6850215773241395,16.782
2020-08-20T09:30:00Z,SUM,8.485,7.67963178964414,16.815
2020-08-20T10:00:00Z,SUM,8.491,7.678162985684328,16.824
2020-08-20T10:30:00Z,SUM,8.485,7.672618566674599,16.858
2020-08-20T11:00:00Z,SUM,8.463,7.665779161478281,16.9
2020-08-20T11:30:00Z,SUM,8.482,7.667081089732503,16.892
2020-08-20T12:00:00Z,SUM,8.471,7.667081089732503,16.892
2020-08-20T12:30:00Z,SUM,8.486,7.680937802466566,16.807
2020-08-20T13:00:00Z,SUM,8.508,7.6920544888761695,16.739
2020-08-20T13:30:00Z,SUM,8.513,7.696148526774997,16.714
2020-08-20T14:00:00Z,SUM,8.514,7.696148526774997,16.714
2020-08-20T14:30:00Z,SUM,8.513,7.697623306156037,16.705
2020-08-20T15:00:00Z,SUM,8.496,7.701722489784776,16.68
2020-08-20T15:30:00Z,SUM,8.511,7.707303462192489,16.646
2020-08-20T16:00:00Z,SUM,8.515,7.689272701168713,16.756
2020-08-20T16:30:00Z,SUM,8.533,7.672618566674599,16.858
2020-08-20T17:00:00Z,SUM,8.489,7.671315006851661,16.866
2020-08-20T17:30:00Z,SUM,8.505,7.665779161478281,16.9
2020-08-20T18:00:00Z,SUM,8.542,7.653267685078845,16.977
2020-08-20T18:30:00Z,SUM,8.554,7.663013836943436,16.917
2020-08-20T19:00:00Z,SUM,8.567,7.6753899076209855,16.841
2020-08-20T19:30:00Z,SUM,8.568,7.680937802466566,16.807
2020-08-20T20:00:00Z,SUM,8.546,7.686492658603029,16.773
2020-08-20T20:30:00Z,SUM,8.52,7.6920544888761695,16.739
2020-08-20T21:00:00Z,SUM,8.498,7.690581560250774,16.748
2020-08-20T21:30:00Z,SUM,8.513,7.696148526774997,16.714
2020-08-20T22:00:00Z,SUM,8.523,7.698934632912744,16.697
2020-08-20T22:30:00Z,SUM,8.505,7.701722489784776,16.68
2020-08-20T23:00:00Z,SUM,8.52,7.704512099005911,16.663
2020-08-20T23:30:00Z,SUM,8.528,7.703199123337073,16.671
2020-08-21T00:00:00Z,SUM,8.541,7.71009658096237,16.629
2020-08-21T00:30:00Z,SUM,8.537,7.719968703597938,16.569
2020-08-21T01:00:00Z,SUM,8.521,7.724088565294092,16.544
2020-08-21T01:30:00Z,SUM,8.524,7.726892251624963,16.527
2020-08-21T02:00:00Z,SUM,8.552,7.732504926771036,16.493
2020-08-21T02:30:00Z,SUM,8.513,7.735313918848144,16.476
2020-08-21T03:00:00Z,SUM,8.536,7.7411027188181345,16.441
2020-08-21T03:30:00Z,SUM,8.533,7.749551301991519,16.39
2020-08-21T04:00:00Z,SUM,8.521,7.752371054460612,16.373
2020-08-21T04:30:00Z,SUM,8.532,7.755192588705222,16.356
2020-08-21T05:00:00Z,SUM,8.519,7.758015906369612,16.339
2020-08-21T05:30:00Z,SUM,8.544,7.762171087346968,16.314
2020-08-21T06:00:00Z,SUM,8.544,7.766496576347542,16.288
2020-08-21T06:30:00Z,SUM,8.545,7.769327044164983,16.271
2020-08-21T07:00:00Z,SUM,8.542,7.7749933564473315,16.237
2020-08-21T07:30:00Z,SUM,8.542,7.777829204221171,16.22
2020-08-21T08:00:00Z,SUM,8.543,7.785010254278695,16.177
2020-08-21T08:30:00Z,SUM,8.533,7.782169858878559,16.194
2020-08-21T09:00:00Z,SUM,8.551,7.780666848625374,16.203
2020-08-21T09:30:00Z,SUM,8.547,7.777829204221171,16.22
2020-08-21T10:00:00Z,SUM,8.554,7.7749933564473315,16.237
2020-08-21T10:30:00Z,SUM,8.567,7.773492752062891,16.246
2020-08-21T11:00:00Z,SUM,8.573,7.769327044164983,16.271
2020-08-21T11:30:00Z,SUM,8.564,7.766496576347542,16.288
2020-08-21T12:00:00Z,SUM,8.583,7.762171087346968,16.314
2020-08-21T12:30:00Z,SUM,8.592,7.764998818166556,16.297
2020-08-21T13:00:00Z,SUM,8.592,7.760841009099602,16.322
2020-08-21T13:30:00Z,SUM,8.571,7.736801749518915,16.467
2020-08-21T14:00:00Z,SUM,8.574,7.714371809102447,16.603
2020-08-21T14:30:00Z,SUM,8.561,7.698934632912744,16.697
2020-08-21T15:00:00Z,SUM,8.604,7.694838023334932,16.722
2020-08-21T15:30:00Z,SUM,8.65,7.693364169758259,16.731
2020-08-21T16:00:00Z,SUM,8.648,7.693364169758259,16.731
2020-08-21T16:30:00Z,SUM,8.579,7.682244200689084,16.799
2020-08-21T17:00:00Z,SUM,8.56,7.669848961244744,16.875
2020-08-21T17:30:00Z,SUM,8.545,7.653267685078845,16.977
2020-08-21T18:00:00Z,SUM,8.549,7.643704915324362,17.036
2020-08-21T18:30:00Z,SUM,8.534,7.647754404847091,17.011
2020-08-21T19:00:00Z,SUM,8.525,7.657488376201498,16.951
2020-08-21T19:30:00Z,SUM,8.512,7.664314950540467,16.909
2020-08-21T20:00:00Z,SUM,8.498,7.665779161478281,16.9
2020-08-21T20:30:00Z,SUM,8.489,7.678162985684328,16.824
2020-08-21T21:00:00Z,SUM,8.453,7.663013836943436,16.917
2020-08-21T21:30:00Z,SUM,8.501,7.669848961244744,16.875
2020-08-21T22:00:00Z,SUM,8.581,7.674085530885118,16.849
2020-08-21T22:30:00Z,SUM,8.614,7.674085530885118,16.849
2020-08-21T23:00:00Z,SUM,8.469,7.669848961244744,16.875
2020-08-21T23:30:00Z,SUM,8.481,7.669848961244744,16.875
2020-08-22T00:00:00Z,SUM,8.519,7.674085530885118,16.849
2020-08-22T00:30:00Z,SUM,8.509,7.680937802466566,16.807
2020-08-22T01:00:00Z,SUM,8.528,7.6837143595711455,16.79
2020-08-22T01:30:00Z,SUM,8.501,7.687800696642305,16.765
2020-08-22T02:00:00Z,SUM,8.513,7.697623306156037,16.705
2020-08-22T02:30:00Z,SUM,8.497,7.697623306156037,16.705
2020-08-22T03:00:00Z,SUM,8.503,7.704512099005911,16.663
2020-08-22T03:30:00Z,SUM,8.546,7.708781953338103,16.637
2020-08-22T04:00:00Z,SUM,8.509,7.71009658096237,16.629
2020-08-22T04:30:00Z,SUM,8.535,7.718486486973526,16.578
2020-08-22T05:00:00Z,SUM,8.508,7.721286644285977,16.561
2020-08-22T05:30:00Z,SUM,8.484,7.728377271389757,16.518
2020-08-22T06:00:00Z,SUM,8.505,7.731183660776742,16.501
2020-08-22T06:30:00Z,SUM,8.511,7.742426929110098,16.433
2020-08-22T07:00:00Z,SUM,8.503,7.749551301991519,16.39
2020-08-22T07:30:00Z,SUM,8.507,7.763667898542591,16.305
2020-08-22T08:00:00Z,SUM,8.499,7.767828338124636,16.28
2020-08-22T08:30:00Z,SUM,8.507,7.77632764935034,16.229
2020-08-22T09:00:00Z,SUM,8.494,7.777829204221171,16.22
2020-08-22T09:30:00Z,SUM,8.507,7.777829204221171,16.22
2020-08-22T10:00:00Z,SUM,8.481,7.773492752062891,16.246
2020-08-22T10:30:00Z,SUM,8.463,7.767828338124636,16.28
2020-08-22T11:00:00Z,SUM,8.445,7.769327044164983,16.271
2020-08-22T11:30:00Z,SUM,8.45,7.770659648872468,16.263
2020-08-22T12:00:00Z,SUM,8.449,7.766496576347542,16.288
2020-08-22T12:30:00Z,SUM,8.459,7.767828338124636,16.28
2020-08-22T13:00:00Z,SUM,8.476,7.769327044164983,16.271
2020-08-22T13:30:00Z,SUM,8.452,7.756520986526017,16.348
2020-08-22T14:00:00Z,SUM,8.478,7.762171087346968,16.314
2020-08-22T14:30:00Z,SUM,8.475,7.759345144016169,16.331
2020-08-22T15:00:00Z,SUM,8.458,7.749551301991519,16.39
2020-08-22T15:30:00Z,SUM,8.473,7.748059212641688,16.399
2020-08-22T16:00:00Z,SUM,8.46,7.7411027188181345,16.441
2020-08-22T16:30:00Z,SUM,8.454,7.735313918848144,16.476
2020-08-22T17:00:00Z,SUM,8.434,7.726892251624963,16.527
2020-08-22T17:30:00Z,SUM,8.417,7.721286644285977,16.561
2020-08-22T18:00:00Z,SUM,8.468,7.707303462192489,16.646
2020-08-22T18:30:00Z,SUM,8.499,7.704512099005911,16.663
2020-08-22T19:00:00Z,SUM,8.49,7.71009658096237,16.629
2020-08-22T19:30:00Z,SUM,8.526,7.704512099005911,16.663
2020-08-22T20:00:00Z,SUM,8.489,7.715688091731179,16.595
2020-08-22T20:30:00Z,SUM,8.493,7.724088565294092,16.544
2020-08-22T21:00:00Z,SUM,8.467,7.732504926771036,16.493
2020-08-22T21:30:00Z,SUM,8.444,7.736801749518915,16.467
2020-08-22T22:00:00Z,SUM,8.444,7.7411027188181345,16.441
2020-08-22T22:30:00Z,SUM,8.444,7.742426929110098,16.433
2020-08-22T23:00:00Z,SUM,8.45,7.749551301991519,16.39
2020-08-22T23:30:00Z,SUM,8.443,7.750878022482994,16.382
2020-08-23T00:00:00Z,SUM,8.432,7.750878022482994,16.382
2020-08-23T00:30:00Z,SUM,8.456,7.758015906369612,16.339
2020-08-23T01:00:00Z,SUM,8.452,7.759345144016169,16.331
2020-08-23T01:30:00Z,SUM,8.489,7.762171087346968,16.314
2020-08-23T02:00:00Z,SUM,8.494,7.766496576347542,16.288
2020-08-23T02:30:00Z,SUM,8.493,7.764998818166556,16.297
2020-08-23T03:00:00Z,SUM,8.503,7.773492752062891,16.246
2020-08-23T03:30:00Z,SUM,8.506,7.773492752062891,16.246
2020-08-23T04:00:00Z,SUM,8.523,7.777829204221171,16.22
2020-08-23T04:30:00Z,SUM,8.517,7.777829204221171,16.22
2020-08-23T05:00:00Z,SUM,8.524,7.786347533960063,16.169
2020-08-23T05:30:00Z,SUM,8.496,7.786347533960063,16.169
2020-08-23T06:00:00Z,SUM,8.504,7.793542252099692,16.126
2020-08-23T06:30:00Z,SUM,8.487,7.7963898607935525,16.109
2020-08-23T07:00:00Z,SUM,8.502,7.799239276974836,16.092
2020-08-23T07:30:00Z,SUM,8.491,7.7963898607935525,16.109
2020-08-23T08:00:00Z,SUM,8.508,7.799239276974836,16.092
2020-08-23T08:30:00Z,SUM,8.501,7.806454703060125,16.049
2020-08-23T09:00:00Z,SUM,8.521,7.8036007075464395,16.066
2020-08-23T09:30:00Z,SUM,8.529,7.800580804610845,16.084
2020-08-23T10:00:00Z,SUM,8.52,7.7963898607935525,16.109
2020-08-23T10:30:00Z,SUM,8.518,7.789190578212129,16.152
2020-08-23T11:00:00Z,SUM,8.515,7.787852450507048,16.16
2020-08-23T11:30:00Z,SUM,8.527,7.770659648872468,16.263
2020-08-23T12:00:00Z,SUM,8.512,7.767828338124636,16.28
2020-08-23T12:30:00Z,SUM,8.52,7.770659648872468,16.263
2020-08-23T13:00:00Z,SUM,8.513,7.759345144016169,16.331
2020-08-23T13:30:00Z,SUM,8.548,7.752371054460612,16.373
2020-08-23T14:00:00Z,SUM,8.537,7.742426929110098,16.433
2020-08-23T14:30:00Z,SUM,8.546,7.729697704907218,16.51
2020-08-23T15:00:00Z,SUM,8.54,7.721286644285977,16.561
2020-08-23T15:30:00Z,SUM,8.535,7.724088565294092,16.544
2020-08-23T16:00:00Z,SUM,8.544,7.717169375697351,16.586
2020-08-23T16:30:00Z,SUM,8.514,7.714371809102447,16.603
2020-08-23T17:00:00Z,SUM,8.514,7.729697704907218,16.51
2020-08-23T17:30:00Z,SUM,8.535,7.728377271389757,16.518
2020-08-23T18:00:00Z,SUM,8.533,7.725572649817009,16.535
2020-08-23T18:30:00Z,SUM,8.564,7.694838023334932,16.722
2020-08-23T19:00:00Z,SUM,8.545,7.689272701168713,16.756
2020-08-23T19:30:00Z,SUM,8.574,7.682244200689084,16.799
2020-08-23T20:00:00Z,SUM,8.562,7.6837143595711455,16.79
2020-08-23T20:30:00Z,SUM,8.558,7.689272701168713,16.756
2020-08-23T21:00:00Z,SUM,8.534,7.6850215773241395,16.782
2020-08-23T21:30:00Z,SUM,8.542,7.689272701168713,16.756
2020-08-23T22:00:00Z,SUM,8.555,7.694838023334932,16.722
2020-08-23T22:30:00Z,SUM,8.564,7.67963178964414,16.815
2020-08-23T23:00:00Z,SUM,8.541,7.687800696642305,16.765
2020-08-23T23:30:00Z,SUM,8.549,7.6920544888761695,16.739
2020-08-24T00:00:00Z,SUM,8.552,7.696148526774997,16.714
2020-08-24T00:30:00Z,SUM,8.547,7.701722489784776,16.68
2020-08-24T01:00:00Z,SUM,8.581,7.71009658096237,16.629
2020-08-24T01:30:00Z,SUM,8.582,7.714371809102447,16.603
2020-08-24T02:00:00Z,SUM,8.579,7.717169375697351,16.586
2020-08-24T02:30:00Z,SUM,8.589,7.721286644285977,16.561
2020-08-24T03:00:00Z,SUM,8.582,7.725572649817009,16.535
2020-08-24T03:30:00Z,SUM,8.57,7.728377271389757,16.518
2020-08-24T04:00:00Z,SUM,8.559,7.735313918848144,16.476
2020-08-24T04:30:00Z,SUM,8.552,7.733991819608942,16.484
2020-08-24T05:00:00Z,SUM,8.554,7.73961345214075,16.45
2020-08-24T05:30:00Z,SUM,8.531,7.748059212641688,16.399
2020-08-24T06:00:00Z,SUM,8.537,7.746733329655243,16.407
2020-08-24T06:30:00Z,SUM,8.541,7.745242182064159,16.416
2020-08-24T07:00:00Z,SUM,8.552,7.753698613229965,16.365
2020-08-24T07:30:00Z,SUM,8.539,7.756520986526017,16.348
2020-08-24T08:00:00Z,SUM,8.542,7.753698613229965,16.365
2020-08-24T08:30:00Z,SUM,8.559,7.755192588705222,16.356
2020-08-24T09:00:00Z,SUM,8.564,7.753698613229965,16.365
2020-08-24T09:30:00Z,SUM,8.574,7.749551301991519,16.39
2020-08-24T10:00:00Z,SUM,8.581,7.746733329655243,16.407
2020-08-24T10:30:00Z,SUM,8.592,7.7411027188181345,16.441
2020-08-24T11:00:00Z,SUM,8.591,7.73961345214075,16.45
2020-08-24T11:30:00Z,SUM,8.587,7.742426929110098,16.433
2020-08-24T12:00:00Z,SUM,8.568,7.735313918848144,16.476
2020-08-24T12:30:00Z,SUM,8.559,7.733991819608942,16.484
2020-08-24T13:00:00Z,SUM,8.59,7.736801749518915,16.467
2020-08-24T13:30:00Z,SUM,8.6,7.725572649817009,16.535
2020-08-24T14:00:00Z,SUM,8.612,7.724088565294092,16.544
2020-08-24T14:30:00Z,SUM,8.605,7.719968703597938,16.569
2020-08-24T15:00:00Z,SUM,8.589,7.7128914569349565,16.612
2020-08-24T15:30:00Z,SUM,8.574,7.705989660926706,16.654
2020-08-24T16:00:00Z,SUM,8.529,7.690581560250774,16.748
2020-08-24T16:30:00Z,SUM,8.551,7.687800696642305,16.765
2020-08-24T17:00:00Z,SUM,8.558,7.6920544888761695,16.739
2020-08-24T17:30:00Z,SUM,8.549,7.705989660926706,16.654
2020-08-24T18:00:00Z,SUM,8.569,7.721286644285977,16.561
2020-08-24T18:30:00Z,SUM,8.542,7.7227697944290385,16.552
2020-08-24T19:00:00Z,SUM,8.54,7.731183660776742,16.501
2020-08-24T19:30:00Z,SUM,8.55,7.732504926771036,16.493
2020-08-24T20:00:00Z,SUM,8.526,7.729697704907218,16.51
2020-08-24T20:30:00Z,SUM,8.514,7.725572649817009,16.535
2020-08-24T21:00:00Z,SUM,8.499,7.7227697944290385,16.552
2020-08-24T21:30:00Z,SUM,8.482,7.725572649817009,16.535
2020-08-24T22:00:00Z,SUM,8.465,7.726892251624963,16.527
2020-08-24T22:30:00Z,SUM,8.469,7.726892251624963,16.527
2020-08-24T23:00:00Z,SUM,8.479,7.736801749518915,16.467
2020-08-24T23:30:00Z,SUM,8.498,7.743917135810642,16.424
2020-08-25T00:00:00Z,SUM,8.494,7.750878022482994,16.382
2020-08-25T00:30:00Z,SUM,8.507,7.752371054460612,16.373
2020-08-25T01:00:00Z,SUM,8.493,7.756520986526017,16.348
2020-08-25T01:30:00Z,SUM,8.505,7.756520986526017,16.348
2020-08-25T02:00:00Z,SUM,8.488,7.759345144016169,16.331
2020-08-25T02:30:00Z,SUM,8.506,7.764998818166556,16.297
2020-08-25T03:00:00Z,SUM,8.509,7.770659648872468,16.263
2020-08-25T03:30:00Z,SUM,8.517,7.770659648872468,16.263
2020-08-25T04:00:00Z,SUM,8.529,7.773492752062891,16.246
2020-08-25T04:30:00Z,SUM,8.525,7.777829204221171,16.22
2020-08-25T05:00:00Z,SUM,8.54,7.782169858878559,16.194
2020-08-25T05:30:00Z,SUM,8.535,7.785010254278695,16.177
2020-08-25T06:00:00Z,SUM,8.54,7.786347533960063,16.169
2020-08-25T06:30:00Z,SUM,8.547,7.790696449226045,16.143
2020-08-25T07:00:00Z,SUM,8.546,7.792035425737695,16.135
2020-08-25T07:30:00Z,SUM,8.553,7.793542252099692,16.126
2020-08-25T08:00:00Z,SUM,8.548,7.793542252099692,16.126
2020-08-25T08:30:00Z,SUM,8.55,7.7963898607935525,16.109
2020-08-25T09:00:00Z,SUM,8.544,7.793542252099692,16.126
2020-08-25T09:30:00Z,SUM,8.552,7.790696449226045,16.143
2020-08-25T10:00:00Z,SUM,8.54,7.787852450507048,16.16
2020-08-25T10:30:00Z,SUM,8.534,7.783506291318339,16.186
2020-08-25T11:00:00Z,SUM,8.533,7.777829204221171,16.22
2020-08-25T11:30:00Z,SUM,8.531,7.7721593036470225,16.254
2020-08-25T12:00:00Z,SUM,8.524,7.767828338124636,16.28
2020-08-25T12:30:00Z,SUM,8.51,7.769327044164983,16.271
2020-08-25T13:00:00Z,SUM,8.52,7.769327044164983,16.271
2020-08-25T13:30:00Z,SUM,8.509,7.764998818166556,16.297
2020-08-25T14:00:00Z,SUM,8.536,7.767828338124636,16.28
2020-08-25T14:30:00Z,SUM,8.532,7.763667898542591,16.305
2020-08-25T15:00:00Z,SUM,8.543,7.762171087346968,16.314
2020-08-25T15:30:00Z,SUM,8.556,7.762171087346968,16.314
2020-08-25T16:00:00Z,SUM,8.529,7.760841009099602,16.322
2020-08-25T16:30:00Z,SUM,8.534,7.764998818166556,16.297
2020-08-25T17:00:00Z,SUM,8.543,7.767828338124636,16.28
2020-08-25T17:30:00Z,SUM,8.508,7.7721593036470225,16.254
2020-08-25T18:00:00Z,SUM,8.509,7.7721593036470225,16.254
2020-08-25T18:30:00Z,SUM,8.517,7.780666848625374,16.203
2020-08-25T19:00:00Z,SUM,8.516,7.782169858878559,16.194
2020-08-25T19:30:00Z,SUM,8.506,7.787852450507048,16.16
2020-08-25T20:00:00Z,SUM,8.517,7.790696449226045,16.143
2020-08-25T20:30:00Z,SUM,8.527,7.789190578212129,16.152
2020-08-25T21:00:00Z,SUM,8.525,7.799239276974836,16.092
2020-08-25T21:30:00Z,SUM,8.515,7.802090502312302,16.075
2020-08-25T22:00:00Z,SUM,8.518,7.8036007075464395,16.066
2020-08-25T22:30:00Z,SUM,8.524,7.804943538476325,16.058
2020-08-25T23:00:00Z,SUM,8.524,7.804943538476325,16.058
2020-08-25T23:30:00Z,SUM,8.515,7.81216813591488,16.015
2020-08-26T00:00:00Z,SUM,8.504,7.816373824861224,15.99
2020-08-26T00:30:00Z,SUM,8.514,7.8178888357102085,15.981
2020-08-26T01:00:00Z,SUM,8.519,7.822099876560089,15.956
2020-08-26T01:30:00Z,SUM,8.533,7.8293520898576645,15.913
2020-08-26T02:00:00Z,SUM,8.526,7.830871473215569,15.904
2020-08-26T02:30:00Z,SUM,8.517,7.839490995756966,15.853
2020-08-26T03:00:00Z,SUM,8.502,7.841013798961277,15.844
2020-08-26T03:30:00Z,SUM,8.518,7.843891607445046,15.827
2020-08-26T04:00:00Z,SUM,8.509,7.852536051940643,15.776
2020-08-26T04:30:00Z,SUM,8.494,7.848127013389782,15.802
2020-08-26T05:00:00Z,SUM,8.48,7.852536051940643,15.776
2020-08-26T05:30:00Z,SUM,8.472,7.855421212110942,15.759
2020-08-26T06:00:00Z,SUM,8.481,7.855421212110942,15.759
2020-08-26T06:30:00Z,SUM,8.488,7.856949395531499,15.75
2020-08-26T07:00:00Z,SUM,8.505,7.858308214449702,15.742
2020-08-26T07:30:00Z,SUM,8.512,7.855421212110942,15.759
2020-08-26T08:00:00Z,SUM,8.504,7.856949395531499,15.75
2020-08-26T08:30:00Z,SUM,8.544,7.862727196890386,15.716
2020-08-26T09:00:00Z,SUM,8.527,7.854063260307456,15.767
2020-08-26T09:30:00Z,SUM,8.514,7.859837373824855,15.733
2020-08-26T10:00:00Z,SUM,8.496,7.85100935941434,15.785
2020-08-26T10:30:00Z,SUM,8.494,7.849652732238444,15.793
2020-08-26T11:00:00Z,SUM,8.494,7.843891607445046,15.827
2020-08-26T11:30:00Z,SUM,8.507,7.848127013389782,15.802
2020-08-26T12:00:00Z,SUM,8.506,7.839490995756966,15.853
2020-08-26T12:30:00Z,SUM,8.524,7.837968706240293,15.862
2020-08-26T13:00:00Z,SUM,8.488,7.8236168158734545,15.947
2020-08-26T13:30:00Z,SUM,8.514,7.8251342662589165,15.938
2020-08-26T14:00:00Z,SUM,8.515,7.816373824861224,15.99
2020-08-26T14:30:00Z,SUM,8.507,7.809310511958136,16.032
2020-08-26T15:00:00Z,SUM,8.523,7.8036007075464395,16.066
2020-08-26T15:30:00Z,SUM,8.5,7.789190578212129,16.152
2020-08-26T16:00:00Z,SUM,8.529,7.785010254278695,16.177
2020-08-26T16:30:00Z,SUM,8.507,7.7721593036470225,16.254
2020-08-26T17:00:00Z,SUM,8.536,7.785010254278695,16.177
2020-08-26T17:30:00Z,SUM,8.543,7.793542252099692,16.126
2020-08-26T18:00:00Z,SUM,8.474,7.7749933564473315,16.237
2020-08-26T18:30:00Z,SUM,8.49,7.764998818166556,16.297
2020-08-26T19:00:00Z,SUM,8.473,7.766496576347542,16.288
2020-08-26T19:30:00Z,SUM,8.461,7.766496576347542,16.288
2020-08-26T20:00:00Z,SUM,8.454,7.769327044164983,16.271
2020-08-26T20:30:00Z,SUM,8.461,7.758015906369612,16.339
2020-08-26T21:00:00Z,SUM,8.456,7.762171087346968,16.314
2020-08-26T21:30:00Z,SUM,8.653,7.753698613229965,16.365
2020-08-26T22:00:00Z,SUM,8.576,7.755192588705222,16.356
2020-08-26T22:30:00Z,SUM,8.504,7.763667898542591,16.305
2020-08-26T23:00:00Z,SUM,8.514,7.770659648872468,16.263
2020-08-26T23:30:00Z,SUM,8.54,7.77632764935034,16.229
2020-08-27T00:00:00Z,SUM,8.554,7.779331262645819,16.211
2020-08-27T00:30:00Z,SUM,8.562,7.787852450507048,16.16
2020-08-27T01:00:00Z,SUM,8.577,7.790696449226045,16.143
2020-08-27T01:30:00Z,SUM,8.589,7.7963898607935525,16.109
2020-08-27T02:00:00Z,SUM,8.586,7.799239276974836,16.092
2020-08-27T02:30:00Z,SUM,8.593,7.8036007075464395,16.066
2020-08-27T03:00:00Z,SUM,8.587,7.806454703060125,16.049
2020-08-27T03:30:00Z,SUM,8.582,7.810655049973485,16.024
2020-08-27T04:00:00Z,SUM,8.585,7.813513528655351,16.007
2020-08-27T04:30:00Z,SUM,8.596,7.816373824861224,15.99
2020-08-27T05:00:00Z,SUM,8.599,7.820751914905631,15.964
2020-08-27T05:30:00Z,SUM,8.605,7.8293520898576645,15.913
2020-08-27T06:00:00Z,SUM,8.586,7.826483540296119,15.93
2020-08-27T06:30:00Z,SUM,8.588,7.828001956721692,15.921
2020-08-27T07:00:00Z,SUM,8.595,7.8293520898576645,15.913
2020-08-27T07:30:00Z,SUM,8.585,7.832222466243757,15.896
2020-08-27T08:00:00Z,SUM,8.592,7.830871473215569,15.904
2020-08-27T08:30:00Z,SUM,8.595,7.833742817427046,15.887
2020-08-27T09:00:00Z,SUM,8.59,7.837968706240293,15.862
2020-08-27T09:30:00Z,SUM,8.578,7.835094671141671,15.879
2020-08-27T10:00:00Z,SUM,8.577,7.8236168158734545,15.947
2020-08-27T10:30:00Z,SUM,8.608,7.828001956721692,15.921
2020-08-27T11:00:00Z,SUM,8.602,7.8236168158734545,15.947
2020-08-27T11:30:00Z,SUM,8.573,7.81923594026948,15.973
2020-08-27T12:00:00Z,SUM,8.53,7.815027576606365,15.998
2020-08-27T12:30:00Z,SUM,8.506,7.806454703060125,16.049
2020-08-27T13:00:00Z,SUM,8.521,7.8036007075464395,16.066
2020-08-27T13:30:00Z,SUM,8.511,7.792035425737695,16.135
2020-08-27T14:00:00Z,SUM,8.54,7.787852450507048,16.16
2020-08-27T14:30:00Z,SUM,8.549,7.782169858878559,16.194
2020-08-27T15:00:00Z,SUM,8.525,7.769327044164983,16.271
2020-08-27T15:30:00Z,SUM,8.516,7.756520986526017,16.348
2020-08-27T16:00:00Z,SUM,8.509,7.746733329655243,16.407
2020-08-27T16:30:00Z,SUM,8.537,7.736801749518915,16.467
2020-08-27T17:00:00Z,SUM,8.526,7.733991819608942,16.484
2020-08-27T17:30:00Z,SUM,8.477,7.725572649817009,16.535
2020-08-27T18:00:00Z,SUM,8.5,7.729697704907218,16.51
2020-08-27T18:30:00Z,SUM,8.55,7.735313918848144,16.476
2020-08-27T19:00:00Z,SUM,8.572,7.732504926771036,16.493
2020-08-27T19:30:00Z,SUM,8.584,7.729697704907218,16.51
2020-08-27T20:00:00Z,SUM,8.561,7.733991819608942,16.484
2020-08-27T20:30:00Z,SUM,8.531,7.732504926771036,16.493
2020-08-27T21:00:00Z,SUM,8.567,7.736801749518915,16.467
2020-08-27T21:30:00Z,SUM,8.607,7.742426929110098,16.433
2020-08-27T22:00:00Z,SUM,8.627,7.745242182064159,16.416
2020-08-27T22:30:00Z,SUM,8.636,7.752371054460612,16.373
2020-08-27T23:00:00Z,SUM,8.639,7.755192588705222,16.356
