datetime,wnd
2020-09-07T00:00:00Z,0.24
2020-09-07T00:30:00Z,0.24
2020-09-07T01:00:00Z,0.2
2020-09-07T01:30:00Z,0.29
2020-09-07T02:00:00Z,0.28
2020-09-07T02:30:00Z,0.25
2020-09-07T03:00:00Z,0.24
2020-09-07T03:30:00Z,0.26
2020-09-07T04:00:00Z,0.28
2020-09-07T04:30:00Z,0.29
2020-09-07T05:00:00Z,0.29
2020-09-07T05:30:00Z,0.63
2020-09-07T06:00:00Z,3.08
2020-09-07T06:30:00Z,2.76
2020-09-07T07:00:00Z,2.86
2020-09-07T07:30:00Z,3.67
2020-09-07T08:00:00Z,3.23
2020-09-07T08:30:00Z,3.43
2020-09-07T09:00:00Z,4.06
2020-09-07T09:30:00Z,4.11
2020-09-07T10:00:00Z,2.9
2020-09-07T10:30:00Z,2.8
2020-09-07T11:00:00Z,2.49
2020-09-07T11:30:00Z,1.42
2020-09-07T12:00:00Z,2.57
2020-09-07T12:30:00Z,1.53
2020-09-07T13:00:00Z,1.91
2020-09-07T13:30:00Z,2.75
2020-09-07T14:00:00Z,3.37
2020-09-07T14:30:00Z,3.36
2020-09-07T15:00:00Z,3.48
2020-09-07T15:30:00Z,3.06
2020-09-07T16:00:00Z,2.9
2020-09-07T16:30:00Z,3.46
2020-09-07T17:00:00Z,3.02
2020-09-07T17:30:00Z,3.36
2020-09-07T18:00:00Z,2.6
2020-09-07T18:30:00Z,2.2
2020-09-07T19:00:00Z,2.25
2020-09-07T19:30:00Z,2.96
2020-09-07T20:00:00Z,3.02
2020-09-07T20:30:00Z,2.71
2020-09-07T21:00:00Z,3.09
2020-09-07T21:30:00Z,2.82
2020-09-07T22:00:00Z,2.79
2020-09-07T22:30:00Z,1.49
2020-09-07T23:00:00Z,2.54
2020-09-07T23:30:00Z,3.07
2020-09-08T00:00:00Z,2.32
2020-09-08T00:30:00Z,0.6
2020-09-08T01:00:00Z,0.58
2020-09-08T01:30:00Z,0.85
2020-09-08T02:00:00Z,0.68
2020-09-08T02:30:00Z,0.5
2020-09-08T03:00:00Z,0.71
2020-09-08T03:30:00Z,0.93
2020-09-08T04:00:00Z,0.47
2020-09-08T04:30:00Z,0.47
2020-09-08T05:00:00Z,0.87
2020-09-08T05:30:00Z,0.37
2020-09-08T06:00:00Z,0.52
2020-09-08T06:30:00Z,0.58
2020-09-08T07:00:00Z,0.72
2020-09-08T07:30:00Z,0.61
2020-09-08T08:00:00Z,0.55
2020-09-08T08:30:00Z,0.55
2020-09-08T09:00:00Z,0.56
2020-09-08T09:30:00Z,1.2
2020-09-08T10:00:00Z,1.3
2020-09-08T10:30:00Z,1.27
2020-09-08T11:00:00Z,1.19
2020-09-08T11:30:00Z,1.32
2020-09-08T12:00:00Z,1.32
2020-09-08T12:30:00Z,0.95
2020-09-08T13:00:00Z,0.97
2020-09-08T13:30:00Z,1.01
2020-09-08T14:00:00Z,1.24
2020-09-08T14:30:00Z,0.99
2020-09-08T15:00:00Z,1
2020-09-08T15:30:00Z,1.92
2020-09-08T16:00:00Z,2.23
2020-09-08T16:30:00Z,1.94
2020-09-08T17:00:00Z,2.19
2020-09-08T17:30:00Z,1.9
2020-09-08T18:00:00Z,1.75
2020-09-08T18:30:00Z,1.32
2020-09-08T19:00:00Z,1.2
2020-09-08T19:30:00Z,0.73
2020-09-08T20:00:00Z,0.48
2020-09-08T20:30:00Z,0.44
2020-09-08T21:00:00Z,0.48
2020-09-08T21:30:00Z,0.57
2020-09-08T22:00:00Z,0.49
2020-09-08T22:30:00Z,0.4
2020-09-08T23:00:00Z,0.49
2020-09-08T23:30:00Z,0.41
2020-09-09T00:00:00Z,0.37
2020-09-09T00:30:00Z,0.55
2020-09-09T01:00:00Z,0.47
2020-09-09T01:30:00Z,0.52
2020-09-09T02:00:00Z,0.31
2020-09-09T02:30:00Z,0.38
2020-09-09T03:00:00Z,0.56
2020-09-09T03:30:00Z,0.49
2020-09-09T04:00:00Z,0.35
2020-09-09T04:30:00Z,0.4
2020-09-09T05:00:00Z,0.53
2020-09-09T05:30:00Z,0.53
2020-09-09T06:00:00Z,0.43
2020-09-09T06:30:00Z,0.38
2020-09-09T07:00:00Z,0.47
2020-09-09T07:30:00Z,0.41
2020-09-09T08:00:00Z,0.35
2020-09-09T08:30:00Z,0.45
2020-09-09T09:00:00Z,0.47
2020-09-09T09:30:00Z,1.25
2020-09-09T10:00:00Z,1.2
2020-09-09T10:30:00Z,0.98
2020-09-09T11:00:00Z,0.63
2020-09-09T11:30:00Z,0.66
2020-09-09T12:00:00Z,0.7
2020-09-09T12:30:00Z,0.8
2020-09-09T13:00:00Z,1.04
2020-09-09T13:30:00Z,1.3
2020-09-09T14:00:00Z,1.39
2020-09-09T14:30:00Z,1.32
2020-09-09T15:00:00Z,1
2020-09-09T15:30:00Z,0.93
2020-09-09T16:00:00Z,0.94
2020-09-09T16:30:00Z,1.26
2020-09-09T17:00:00Z,1.67
2020-09-09T17:30:00Z,0.63
