datetime,lake,funct,mgO2_day
2021-07-17,CLW,GPP,0.32312257800894795
2021-07-17,CLW,R,-0.0667380069839436
2021-07-17,CLW,NEP,0.23484250264617795
2021-07-17,CLW,GPP2,0.32312257800894795
2021-07-17,CLW,R2,-0.0667380069839436
2021-07-17,CLW,NEP2,0.25638457102500434
2021-07-18,CLW,GPP,-0.7000431233331573
2021-07-18,CLW,R,0.6613023195811174
2021-07-18,CLW,NEP,0.1922128688025323
2021-07-18,CLW,GPP2,0.7000431233331573
2021-07-18,CLW,R2,-0.6613023195811174
2021-07-18,CLW,NEP2,0.03874080375203992
2021-07-19,CLW,GPP,-1.6920984907972343
2021-07-19,CLW,R,-0.05274939565285351
2021-07-19,CLW,NEP,-1.7762312183409863
2021-07-19,CLW,GPP2,1.6920984907972343
2021-07-19,CLW,R2,-0.05274939565285351
2021-07-19,CLW,NEP2,1.6393490951443808
2021-07-20,CLW,GPP,-3.8387345152132726
2021-07-20,CLW,R,0.40308653172110787
2021-07-20,CLW,NEP,-3.3130965732403777
2021-07-20,CLW,GPP2,3.8387345152132726
2021-07-20,CLW,R2,-0.40308653172110787
2021-07-20,CLW,NEP2,3.4356479834921645
2021-07-21,CLW,GPP,2.444736073742057
2021-07-21,CLW,R,-3.8584275992180253
2021-07-21,CLW,NEP,-2.826642061733404
2021-07-21,CLW,GPP2,2.444736073742057
2021-07-21,CLW,R2,-3.8584275992180253
2021-07-21,CLW,NEP2,-1.413691525475968
2021-07-22,CLW,GPP,0.9933550351914094
2021-07-22,CLW,R,-1.9717870398679813
2021-07-22,CLW,NEP,-1.7022876555703592
2021-07-22,CLW,GPP2,0.9933550351914094
2021-07-22,CLW,R2,-1.9717870398679813
2021-07-22,CLW,NEP2,-0.9784320046765719
2021-07-23,CLW,GPP,1.4120629530525655
2021-07-23,CLW,R,-1.9783945477910556
2021-07-23,CLW,NEP,-1.2897081547376046
2021-07-23,CLW,GPP2,1.4120629530525655
2021-07-23,CLW,R2,-1.9783945477910556
2021-07-23,CLW,NEP2,-0.5663315947384902
2021-07-24,CLW,GPP,0.13474700226997083
2021-07-24,CLW,R,-1.067281316249073
2021-07-24,CLW,NEP,-1.3271578297758218
2021-07-24,CLW,GPP2,0.13474700226997083
2021-07-24,CLW,R2,-1.067281316249073
2021-07-24,CLW,NEP2,-0.9325343139791022
2021-07-25,CLW,GPP,0.5409883792669136
2021-07-25,CLW,R,-1.326142527895074
2021-07-25,CLW,NEP,-1.2728783835874053
2021-07-25,CLW,GPP2,0.5409883792669136
2021-07-25,CLW,R2,-1.326142527895074
2021-07-25,CLW,NEP2,-0.7851541486281605
2021-07-26,CLW,GPP,0.6084755346747808
2021-07-26,CLW,R,-1.4281618686098514
2021-07-26,CLW,NEP,-1.3447499947857515
2021-07-26,CLW,GPP2,0.6084755346747808
2021-07-26,CLW,R2,-1.4281618686098514
2021-07-26,CLW,NEP2,-0.8196863339350706
2021-07-27,CLW,GPP,1.4839701217736563
2021-07-27,CLW,R,-1.9614903097965932
2021-07-27,CLW,NEP,-1.194128693599481
2021-07-27,CLW,GPP2,1.4839701217736563
2021-07-27,CLW,R2,-1.9614903097965932
2021-07-27,CLW,NEP2,-0.47752018802293694
2021-07-28,CLW,GPP,0.4269509479248267
2021-07-28,CLW,R,-1.165263957327012
2021-07-28,CLW,NEP,-1.18350578356345
2021-07-28,CLW,GPP2,0.4269509479248267
2021-07-28,CLW,R2,-1.165263957327012
2021-07-28,CLW,NEP2,-0.7383130094021854
2021-07-29,CLW,GPP,0.16382456409391044
2021-07-29,CLW,R,-0.8400912422998114
2021-07-29,CLW,NEP,-0.9982330681527243
2021-07-29,CLW,GPP2,0.16382456409391044
2021-07-29,CLW,R2,-0.8400912422998114
2021-07-29,CLW,NEP2,-0.6762666782059009
2021-07-30,CLW,GPP,0.31019838159941215
2021-07-30,CLW,R,-0.996936306463459
2021-07-30,CLW,NEP,-1.068005746359787
2021-07-30,CLW,GPP2,0.31019838159941215
2021-07-30,CLW,R2,-0.996936306463459
2021-07-30,CLW,NEP2,-0.6867379248640468
2021-07-31,CLW,GPP,1.750557899547862
2021-07-31,CLW,R,-1.5209025277547525
2021-07-31,CLW,NEP,-0.3430654752485936
2021-07-31,CLW,GPP2,1.750557899547862
2021-07-31,CLW,R2,-1.5209025277547525
2021-07-31,CLW,NEP2,0.22965537179310935
2021-08-01,CLW,GPP,2.9468187232063987
2021-08-01,CLW,R,-3.33761884446593
2021-08-01,CLW,NEP,-1.6538925528848447
2021-08-01,CLW,GPP2,2.9468187232063987
2021-08-01,CLW,R2,-3.33761884446593
2021-08-01,CLW,NEP2,-0.39080012125953134
2021-08-02,CLW,GPP,0.7353485352627153
2021-08-02,CLW,R,-1.4900013313323293
2021-08-02,CLW,NEP,-1.3225879337480435
2021-08-02,CLW,GPP2,0.7353485352627153
2021-08-02,CLW,R2,-1.4900013313323293
2021-08-02,CLW,NEP2,-0.754652796069614
2021-08-03,CLW,GPP,7.336914898422661
2021-08-03,CLW,R,-0.3017776379182135
2021-08-03,CLW,NEP,6.970376035419978
2021-08-03,CLW,GPP2,7.336914898422661
2021-08-03,CLW,R2,-0.3017776379182135
2021-08-03,CLW,NEP2,7.035137260504447
2021-08-04,CLW,GPP,-0.5216086770417694
2021-08-04,CLW,R,0.5231441723472955
2021-08-04,CLW,NEP,0.19909717923601203
2021-08-04,CLW,GPP2,0.5216086770417694
2021-08-04,CLW,R2,-0.5231441723472955
2021-08-04,CLW,NEP2,-0.0015354953055261022
2021-08-05,CLW,GPP,-0.03394664625847446
2021-08-05,CLW,R,0.1896617861682636
2021-08-05,CLW,NEP,0.23107720400302378
2021-08-05,CLW,GPP2,0.03394664625847446
2021-08-05,CLW,R2,-0.1896617861682636
2021-08-05,CLW,NEP2,-0.15571513990978914
2021-08-06,CLW,GPP,-0.032351744236023924
2021-08-06,CLW,R,0.12175153875978696
2021-08-06,CLW,NEP,0.13770389218160803
2021-08-06,CLW,GPP2,0.032351744236023924
2021-08-06,CLW,R2,-0.12175153875978696
2021-08-06,CLW,NEP2,-0.08939979452376304
2021-08-07,CLW,GPP,-0.4239405459149241
2021-08-07,CLW,R,0.38609836915086876
2021-08-07,CLW,NEP,0.11309255397499779
2021-08-07,CLW,GPP2,0.4239405459149241
2021-08-07,CLW,R2,-0.38609836915086876
2021-08-07,CLW,NEP2,0.037842176764055324
2021-08-08,CLW,GPP,0.005347085728254222
2021-08-08,CLW,R,-0.025587180411740088
2021-08-08,CLW,NEP,-0.030401788373981883
2021-08-08,CLW,GPP2,0.005347085728254222
2021-08-08,CLW,R2,-0.025587180411740088
2021-08-08,CLW,NEP2,-0.020240094683485865
2021-08-09,CLW,GPP,0.9322034318495741
2021-08-09,CLW,R,-0.9012898474169018
2021-08-09,CLW,NEP,-0.3218229041751167
2021-08-09,CLW,GPP2,0.9322034318495741
2021-08-09,CLW,R2,-0.9012898474169018
2021-08-09,CLW,NEP2,0.030913584432672336
2021-08-10,CLW,GPP,0.6889029559364241
2021-08-10,CLW,R,-0.3740527151753234
2021-08-10,CLW,NEP,0.17056980852993286
2021-08-10,CLW,GPP2,0.6889029559364241
2021-08-10,CLW,R2,-0.3740527151753234
2021-08-10,CLW,NEP2,0.31485024076110074
2021-08-11,CLW,GPP,2.057434449294078
2021-08-11,CLW,R,-1.663050682341677
2021-08-11,CLW,NEP,-0.25412290748243477
2021-08-11,CLW,GPP2,2.057434449294078
2021-08-11,CLW,R2,-1.663050682341677
2021-08-11,CLW,NEP2,0.39438376695240107
2021-08-12,CLW,GPP,-0.3321472524834956
2021-08-12,CLW,R,0.0675520186593916
2021-08-12,CLW,NEP,-0.23904682928969417
2021-08-12,CLW,GPP2,0.3321472524834956
2021-08-12,CLW,R2,-0.0675520186593916
2021-08-12,CLW,NEP2,0.264595233824104
2021-08-13,CLW,GPP,-0.416289390279316
2021-08-13,CLW,R,0.21360058588779063
2021-08-13,CLW,NEP,-0.11747100595026436
2021-08-13,CLW,GPP2,0.416289390279316
2021-08-13,CLW,R2,-0.21360058588779063
2021-08-13,CLW,NEP2,0.20268880439152537
2021-08-14,CLW,GPP,1.9693703056586225
2021-08-14,CLW,R,-1.906687841718721
2021-08-14,CLW,NEP,-0.7102211189674126
2021-08-14,CLW,GPP2,1.9693703056586225
2021-08-14,CLW,R2,-1.906687841718721
2021-08-14,CLW,NEP2,0.06268246393990151
2021-08-15,CLW,GPP,-1.712358366009421
2021-08-15,CLW,R,1.5985344511135122
2021-08-15,CLW,NEP,0.533736744192817
2021-08-15,CLW,GPP2,1.712358366009421
2021-08-15,CLW,R2,-1.5985344511135122
2021-08-15,CLW,NEP2,0.11382391489590882
2021-08-16,CLW,GPP,2.8624358315151426
2021-08-16,CLW,R,-2.449881433535153
2021-08-16,CLW,NEP,-0.5782188100414013
2021-08-16,CLW,GPP2,2.8624358315151426
2021-08-16,CLW,R2,-2.449881433535153
2021-08-16,CLW,NEP2,0.4125543979799895
2021-08-17,CLW,GPP,-1.1527904934408895
2021-08-17,CLW,R,1.493615581202118
2021-08-17,CLW,NEP,0.9490106038275505
2021-08-17,CLW,GPP2,1.1527904934408895
2021-08-17,CLW,R2,-1.493615581202118
2021-08-17,CLW,NEP2,-0.34082508776122844
2021-08-18,CLW,GPP,0.5782692325773202
2021-08-18,CLW,R,-2.3290074377520256
2021-08-18,CLW,NEP,-2.7076135170263993
2021-08-18,CLW,GPP2,0.5782692325773202
2021-08-18,CLW,R2,-2.3290074377520256
2021-08-18,CLW,NEP2,-1.7507382051747054
2021-08-19,CLW,GPP,1.4601367438472448
2021-08-19,CLW,R,-0.5796879137838227
2021-08-19,CLW,NEP,0.643380116797926
2021-08-19,CLW,GPP2,1.4601367438472448
2021-08-19,CLW,R2,-0.5796879137838227
2021-08-19,CLW,NEP2,0.8804488300634221
2021-08-20,CLW,GPP,-1.1986011941069414
2021-08-20,CLW,R,1.0870236756479972
2021-08-20,CLW,NEP,0.34373606909644655
2021-08-20,CLW,GPP2,1.1986011941069414
2021-08-20,CLW,R2,-1.0870236756479972
2021-08-20,CLW,NEP2,0.11157751845894426
2021-08-21,CLW,GPP,-0.17735961108914855
2021-08-21,CLW,R,-0.12329387581963021
2021-08-21,CLW,NEP,-0.35448765499330037
2021-08-21,CLW,GPP2,0.17735961108914855
2021-08-21,CLW,R2,-0.12329387581963021
2021-08-21,CLW,NEP2,0.05406573526951834
2021-08-22,CLW,GPP,-0.2825009041994983
2021-08-22,CLW,R,0.1491513436922543
2021-08-22,CLW,NEP,-0.07170109154900613
2021-08-22,CLW,GPP2,0.2825009041994983
2021-08-22,CLW,R2,-0.1491513436922543
2021-08-22,CLW,NEP2,0.133349560507244
2021-08-23,CLW,GPP,4.340304157473731
2021-08-23,CLW,R,-3.524727287168263
2021-08-23,CLW,NEP,-0.6576263489937653
2021-08-23,CLW,GPP2,4.340304157473731
2021-08-23,CLW,R2,-3.524727287168263
2021-08-23,CLW,NEP2,0.8155768703054678
2021-08-24,CLW,GPP,-0.6382290654398926
2021-08-24,CLW,R,0.43767222220843105
2021-08-24,CLW,NEP,-0.018320644005766367
2021-08-24,CLW,GPP2,0.6382290654398926
2021-08-24,CLW,R2,-0.43767222220843105
2021-08-24,CLW,NEP2,0.2005568432314615
2021-08-25,CLW,GPP,0.6564059305204564
2021-08-25,CLW,R,-1.010369809697591
2021-08-25,CLW,NEP,-0.7945015860332729
2021-08-25,CLW,GPP2,0.6564059305204564
2021-08-25,CLW,R2,-1.010369809697591
2021-08-25,CLW,NEP2,-0.3539638791771347
2021-08-26,CLW,GPP,0.9490713180116593
2021-08-26,CLW,R,-1.5648708247514684
2021-08-26,CLW,NEP,-1.2985812594763886
2021-08-26,CLW,GPP2,0.9490713180116593
2021-08-26,CLW,R2,-1.5648708247514684
2021-08-26,CLW,NEP2,-0.6157995067398091
2021-08-27,CLW,GPP,0.7440815569625732
2021-08-27,CLW,R,-0.9019714606684144
2021-08-27,CLW,NEP,-0.5500585782872925
2021-08-27,CLW,GPP2,0.7440815569625732
2021-08-27,CLW,R2,-0.9019714606684144
2021-08-27,CLW,NEP2,-0.15788990370584122
2021-08-28,CLW,GPP,1.7691787482426353
2021-08-28,CLW,R,-1.6482836743596794
2021-08-28,CLW,NEP,-0.5928999802178634
2021-08-28,CLW,GPP2,1.7691787482426353
2021-08-28,CLW,R2,-1.6482836743596794
2021-08-28,CLW,NEP2,0.12089507388295595
2021-08-29,CLW,GPP,2.0328497852182794
2021-08-29,CLW,R,-2.675037128193332
2021-08-29,CLW,NEP,-1.8064844708838756
2021-08-29,CLW,GPP2,2.0328497852182794
2021-08-29,CLW,R2,-2.675037128193332
2021-08-29,CLW,NEP2,-0.6421873429750526
2021-08-30,CLW,GPP,4.183670577752696
2021-08-30,CLW,R,-2.5662038794513493
2021-08-30,CLW,NEP,0.5161577904154563
2021-08-30,CLW,GPP2,4.183670577752696
2021-08-30,CLW,R2,-2.5662038794513493
2021-08-30,CLW,NEP2,1.6174666983013464
2021-08-31,CLW,GPP,0.3188150060762047
2021-08-31,CLW,R,2.701957542613117
2021-08-31,CLW,NEP,4.251164543625887
2021-08-31,CLW,GPP2,0.3188150060762047
2021-08-31,CLW,R2,-2.701957542613117
2021-08-31,CLW,NEP2,-2.383142536536912
2021-09-01,CLW,GPP,0.8310195836928265
2021-09-01,CLW,R,0.035680070647491464
2021-09-01,CLW,NEP,0.8887291940310854
2021-09-01,CLW,GPP2,0.8310195836928265
2021-09-01,CLW,R2,-0.035680070647491464
2021-09-01,CLW,NEP2,0.795339513045335
2021-09-02,CLW,GPP,0.7228719248878706
2021-09-02,CLW,R,-0.37529462638970806
2021-09-02,CLW,NEP,0.18204388038317543
2021-09-02,CLW,GPP2,0.7228719248878706
2021-09-02,CLW,R2,-0.37529462638970806
2021-09-02,CLW,NEP2,0.3475772984981625
2021-09-03,CLW,GPP,-0.0751868198820968
2021-09-03,CLW,R,0.12252408773506304
2021-09-03,CLW,NEP,0.10250425304805016
2021-09-03,CLW,GPP2,0.0751868198820968
2021-09-03,CLW,R2,-0.12252408773506304
2021-09-03,CLW,NEP2,-0.04733726785296624
2021-09-04,CLW,GPP,-0.03654534751187599
2021-09-04,CLW,R,0.11331052765549207
2021-09-04,CLW,NEP,0.1280144035708546
2021-09-04,CLW,GPP2,0.03654534751187599
2021-09-04,CLW,R2,-0.11331052765549207
2021-09-04,CLW,NEP2,-0.07676518014361608
2021-09-05,CLW,GPP,0.6146258428603668
2021-09-05,CLW,R,-0.29982368297306844
2021-09-05,CLW,NEP,0.18281675044401807
2021-09-05,CLW,GPP2,0.6146258428603668
2021-09-05,CLW,R2,-0.29982368297306844
2021-09-05,CLW,NEP2,0.31480215988729837
2021-09-06,CLW,GPP,0.14691471986761429
2021-09-06,CLW,R,-0.09259783485759435
2021-09-06,CLW,NEP,0.01195926112476673
2021-09-06,CLW,GPP2,0.14691471986761429
2021-09-06,CLW,R2,-0.09259783485759435
2021-09-06,CLW,NEP2,0.05431688501001994
2021-09-07,CLW,GPP,-3.8555493259650246
2021-09-07,CLW,R,2.6110296391568446
2021-09-07,CLW,NEP,-0.04813201899318997
2021-09-07,CLW,GPP2,3.8555493259650246
2021-09-07,CLW,R2,-2.6110296391568446
2021-09-07,CLW,NEP2,1.24451968680818
2021-09-08,CLW,GPP,0.1180965830499292
2021-09-08,CLW,R,0.016572967723702654
2021-09-08,CLW,NEP,0.14326035791026126
2021-09-08,CLW,GPP2,0.1180965830499292
2021-09-08,CLW,R2,-0.016572967723702654
2021-09-08,CLW,NEP2,0.10152361532622656
2021-09-09,CLW,GPP,3.9977554437630993
2021-09-09,CLW,R,-3.9699075637480994
2021-09-09,CLW,NEP,-1.8042224089875147
2021-09-09,CLW,GPP2,3.9977554437630993
2021-09-09,CLW,R2,-3.9699075637480994
2021-09-09,CLW,NEP2,0.027847880014999937
2021-09-10,CLW,GPP,-2.7294932612612617
2021-09-10,CLW,R,2.92895064737411
2021-09-10,CLW,NEP,1.5526755687198697
2021-09-10,CLW,GPP2,2.7294932612612617
2021-09-10,CLW,R2,-2.92895064737411
2021-09-10,CLW,NEP2,-0.19945738611284813
2021-09-11,CLW,GPP,0.07648319577124618
2021-09-11,CLW,R,-0.2114205405368858
2021-09-11,CLW,NEP,-0.23345967357822772
2021-09-11,CLW,GPP2,0.07648319577124618
2021-09-11,CLW,R2,-0.2114205405368858
2021-09-11,CLW,NEP2,-0.13493734476563962
2021-09-12,CLW,GPP,5.271496576704702
2021-09-12,CLW,R,-5.1149732572991775
2021-09-12,CLW,NEP,-2.274677087426213
2021-09-12,CLW,GPP2,5.271496576704702
2021-09-12,CLW,R2,-5.1149732572991775
2021-09-12,CLW,NEP2,0.15652331940552422
2021-09-13,CLW,GPP,-4.142941243633044
2021-09-13,CLW,R,4.152207153544216
2021-09-13,CLW,NEP,1.9838068354420664
2021-09-13,CLW,GPP2,4.142941243633044
2021-09-13,CLW,R2,-4.152207153544216
2021-09-13,CLW,NEP2,-0.009265909911172265
2021-09-14,CLW,GPP,0.3824677311603474
2021-09-14,CLW,R,-0.23748613567125554
2021-09-14,CLW,NEP,0.03306498269079615
2021-09-14,CLW,GPP2,0.3824677311603474
2021-09-14,CLW,R2,-0.23748613567125554
2021-09-14,CLW,NEP2,0.14498159548909184
2021-09-15,CLW,GPP,-9.76751188995105
2021-09-15,CLW,R,6.5599838194321105
2021-09-15,CLW,NEP,-0.1105254715618453
2021-09-15,CLW,GPP2,9.76751188995105
2021-09-15,CLW,R2,-6.5599838194321105
2021-09-15,CLW,NEP2,3.20752807051894
2021-09-16,CLW,GPP,0.9980056516498913
2021-09-16,CLW,R,-0.7464029985989764
2021-09-16,CLW,NEP,-0.101570782275515
2021-09-16,CLW,GPP2,0.9980056516498913
2021-09-16,CLW,R2,-0.7464029985989764
2021-09-16,CLW,NEP2,0.2516026530509149
2021-09-17,CLW,GPP,-2.11279594673623
2021-09-17,CLW,R,1.497418557285762
2021-09-17,CLW,NEP,0.09237844625569494
2021-09-17,CLW,GPP2,2.11279594673623
2021-09-17,CLW,R2,-1.497418557285762
2021-09-17,CLW,NEP2,0.6153773894504682
2021-09-18,CLW,GPP,0.6218976571522314
2021-09-18,CLW,R,-0.585431952044717
2021-09-18,CLW,NEP,-0.24985437138215455
2021-09-18,CLW,GPP2,0.6218976571522314
2021-09-18,CLW,R2,-0.585431952044717
2021-09-18,CLW,NEP2,0.03646570510751446
2021-09-19,CLW,GPP,0.4197360082650428
2021-09-19,CLW,R,-0.4363712395565561
2021-09-19,CLW,NEP,-0.230359860663894
2021-09-19,CLW,GPP2,0.4197360082650428
2021-09-19,CLW,R2,-0.4363712395565561
2021-09-19,CLW,NEP2,-0.016635231291513286
2021-09-20,CLW,GPP,0.9070881203941596
2021-09-20,CLW,R,-0.6718533611709253
2021-09-20,CLW,NEP,-0.09199951016656661
2021-09-20,CLW,GPP2,0.9070881203941596
2021-09-20,CLW,R2,-0.6718533611709253
2021-09-20,CLW,NEP2,0.23523475922323434
2021-09-21,CLW,GPP,0.6593593702865138
2021-09-21,CLW,R,-0.510920458870536
2021-09-21,CLW,NEP,-0.10062397816109596
2021-09-21,CLW,GPP2,0.6593593702865138
2021-09-21,CLW,R2,-0.510920458870536
2021-09-21,CLW,NEP2,0.14843891141597776
2021-09-22,CLW,GPP,0.3702209566405328
2021-09-22,CLW,R,-0.2329369733307849
2021-09-22,CLW,NEP,0.024218919324816495
2021-09-22,CLW,GPP2,0.3702209566405328
2021-09-22,CLW,R2,-0.2329369733307849
2021-09-22,CLW,NEP2,0.1372839833097479
2021-06-18,RNY,GPP,0.14115651295573406
2021-06-18,RNY,R,0.2614681175471554
2021-06-18,RNY,NEP,0.4932057093334233
2021-06-18,RNY,GPP2,0.14115651295573406
2021-06-18,RNY,R2,-0.2614681175471554
2021-06-18,RNY,NEP2,-0.12031160459142132
2021-06-19,RNY,GPP,2.8424516748120503
2021-06-19,RNY,R,-2.5981359910684487
2021-06-19,RNY,NEP,-0.6260774063790692
2021-06-19,RNY,GPP2,2.8424516748120503
2021-06-19,RNY,R2,-2.5981359910684487
2021-06-19,RNY,NEP2,0.24431568374360157
2021-06-20,RNY,GPP,-1.1635234127246683
2021-06-20,RNY,R,1.0767609675713314
2021-06-20,RNY,NEP,0.27406107931009377
2021-06-20,RNY,GPP2,1.1635234127246683
2021-06-20,RNY,R2,-1.0767609675713314
2021-06-20,RNY,NEP2,0.08676244515333686
2021-06-21,RNY,GPP,-0.4773589801508912
2021-06-21,RNY,R,0.41176312821607947
2021-06-21,RNY,NEP,0.0721596326976149
2021-06-21,RNY,GPP2,0.4773589801508912
2021-06-21,RNY,R2,-0.41176312821607947
2021-06-21,RNY,NEP2,0.06559585193481171
2021-06-22,RNY,GPP,-0.1431768302290457
2021-06-22,RNY,R,0.4106544036759308
2021-06-22,RNY,NEP,0.4071900835859869
2021-06-22,RNY,GPP2,0.1431768302290457
2021-06-22,RNY,R2,-0.4106544036759308
2021-06-22,RNY,NEP2,-0.2674775734468851
2021-06-23,RNY,GPP,1.9320691479422267
2021-06-23,RNY,R,-1.5895152471269833
2021-06-23,RNY,NEP,-0.18859419681608516
2021-06-23,RNY,GPP2,1.9320691479422267
2021-06-23,RNY,R2,-1.5895152471269833
2021-06-23,RNY,NEP2,0.3425539008152434
2021-06-24,RNY,GPP,-1.8718727879301076
2021-06-24,RNY,R,1.4052905661119384
2021-06-24,RNY,NEP,0.0018608897311656238
2021-06-24,RNY,GPP2,1.8718727879301076
2021-06-24,RNY,R2,-1.4052905661119384
2021-06-24,RNY,NEP2,0.4665822218181692
2021-06-25,RNY,GPP,-1.3252723450611021
2021-06-25,RNY,R,1.0927532458817424
2021-06-25,RNY,NEP,0.1326531854580128
2021-06-25,RNY,GPP2,1.3252723450611021
2021-06-25,RNY,R2,-1.0927532458817424
2021-06-25,RNY,NEP2,0.23251909917935976
2021-06-26,RNY,GPP,-0.32942777612576285
2021-06-26,RNY,R,0.3191659037536894
2021-06-26,RNY,NEP,0.09679897733285675
2021-06-26,RNY,GPP2,0.32942777612576285
2021-06-26,RNY,R2,-0.3191659037536894
2021-06-26,RNY,NEP2,0.010261872372073433
2021-06-27,RNY,GPP,1.791638673088948
2021-06-27,RNY,R,-1.491982530751729
2021-06-27,RNY,NEP,-0.19905368517149277
2021-06-27,RNY,GPP2,1.791638673088948
2021-06-27,RNY,R2,-1.491982530751729
2021-06-27,RNY,NEP2,0.29965614233721904
2021-06-28,RNY,GPP,0.006594703705679501
2021-06-28,RNY,R,-0.05624507806702041
2021-06-28,RNY,NEP,-0.06887704654021028
2021-06-28,RNY,GPP2,0.006594703705679501
2021-06-28,RNY,R2,-0.05624507806702041
2021-06-28,RNY,NEP2,-0.049650374361340906
2021-06-29,RNY,GPP,-0.5948188512607017
2021-06-29,RNY,R,0.6401943628331035
2021-06-29,RNY,NEP,0.2605832383385653
2021-06-29,RNY,GPP2,0.5948188512607017
2021-06-29,RNY,R2,-0.6401943628331035
2021-06-29,RNY,NEP2,-0.04537551157240183
2021-06-30,RNY,GPP,2.0920988279099766
2021-06-30,RNY,R,-1.7981869610420511
2021-06-30,RNY,NEP,-0.30762003707019
2021-06-30,RNY,GPP2,2.0920988279099766
2021-06-30,RNY,R2,-1.7981869610420511
2021-06-30,RNY,NEP2,0.2939118668679255
2021-07-01,RNY,GPP,-0.33889970430333927
2021-07-01,RNY,R,-0.006976935938326507
2021-07-01,RNY,NEP,-0.35063726657230454
2021-07-01,RNY,GPP2,0.33889970430333927
2021-07-01,RNY,R2,-0.006976935938326507
2021-07-01,RNY,NEP2,0.3319227683650128
2021-07-02,RNY,GPP,1.9993755035680127
2021-07-02,RNY,R,-1.6562010408598988
2021-07-02,RNY,NEP,-0.21035333798116596
2021-07-02,RNY,GPP2,1.9993755035680127
2021-07-02,RNY,R2,-1.6562010408598988
2021-07-02,RNY,NEP2,0.3431744627081139
2021-07-03,RNY,GPP,0.9271005527499272
2021-07-03,RNY,R,-0.4557724333431532
2021-07-03,RNY,NEP,0.3216375691895391
2021-07-03,RNY,GPP2,0.9271005527499272
2021-07-03,RNY,R2,-0.4557724333431532
2021-07-03,RNY,NEP2,0.471328119406774
2021-07-04,RNY,GPP,3.0473939888841994
2021-07-04,RNY,R,-2.4777232373307605
2021-07-04,RNY,NEP,-0.25802886131595315
2021-07-04,RNY,GPP2,3.0473939888841994
2021-07-04,RNY,R2,-2.4777232373307605
2021-07-04,RNY,NEP2,0.5696707515534389
2021-07-05,RNY,GPP,3.186479570585455
2021-07-05,RNY,R,-2.4602086825385108
2021-07-05,RNY,NEP,-0.09445460757404579
2021-07-05,RNY,GPP2,3.186479570585455
2021-07-05,RNY,R2,-2.4602086825385108
2021-07-05,RNY,NEP2,0.7262708880469444
2021-07-06,RNY,GPP,0.7297409288402285
2021-07-06,RNY,R,-0.7274024625761979
2021-07-06,RNY,NEP,-0.2519817062013251
2021-07-06,RNY,GPP2,0.7297409288402285
2021-07-06,RNY,R2,-0.7274024625761979
2021-07-06,RNY,NEP2,0.0023384662640305587
2021-07-07,RNY,GPP,-0.21664421228595093
2021-07-07,RNY,R,0.3090736652980583
2021-07-07,RNY,NEP,0.20114352796256205
2021-07-07,RNY,GPP2,0.21664421228595093
2021-07-07,RNY,R2,-0.3090736652980583
2021-07-07,RNY,NEP2,-0.09242945301210737
2021-07-08,RNY,GPP,0.5093107325480133
2021-07-08,RNY,R,-0.2901091032271847
2021-07-08,RNY,NEP,0.11929775846741318
2021-07-08,RNY,GPP2,0.5093107325480133
2021-07-08,RNY,R2,-0.2901091032271847
2021-07-08,RNY,NEP2,0.2192016293208286
2021-07-09,RNY,GPP,-0.007137447206519092
2021-07-09,RNY,R,0.059211603986264086
2021-07-09,RNY,NEP,0.07314166975941598
2021-07-09,RNY,GPP2,0.007137447206519092
2021-07-09,RNY,R2,-0.059211603986264086
2021-07-09,RNY,NEP2,-0.052074156779744994
2021-07-10,RNY,GPP,0.057489481914369096
2021-07-10,RNY,R,0.03430851092628539
2021-07-10,RNY,NEP,0.10443591968789172
2021-07-10,RNY,GPP2,0.057489481914369096
2021-07-10,RNY,R2,-0.03430851092628539
2021-07-10,RNY,NEP2,0.023180970988083707
2021-07-11,RNY,GPP,0.2396235800076073
2021-07-11,RNY,R,-0.20307349243343512
2021-07-11,RNY,NEP,-0.03419903504189482
2021-07-11,RNY,GPP2,0.2396235800076073
2021-07-11,RNY,R2,-0.20307349243343512
2021-07-11,RNY,NEP2,0.03655008757417219
2021-07-12,RNY,GPP,-0.43008108689879415
2021-07-12,RNY,R,0.4402561594355772
2021-07-12,RNY,NEP,0.16418194697255678
2021-07-12,RNY,GPP2,0.43008108689879415
2021-07-12,RNY,R2,-0.4402561594355772
2021-07-12,RNY,NEP2,-0.01017507253678307
2021-07-13,RNY,GPP,0.12043561337829999
2021-07-13,RNY,R,-0.15107414599891256
2021-07-13,RNY,NEP,-0.08367591606513174
2021-07-13,RNY,GPP2,0.12043561337829999
2021-07-13,RNY,R2,-0.15107414599891256
2021-07-13,RNY,NEP2,-0.03063853262061257
2021-07-14,RNY,GPP,-0.2659415010461056
2021-07-14,RNY,R,0.3925138608013246
2021-07-14,RNY,NEP,0.2647000898239005
2021-07-14,RNY,GPP2,0.2659415010461056
2021-07-14,RNY,R2,-0.3925138608013246
2021-07-14,RNY,NEP2,-0.12657235975521902
2021-07-15,RNY,GPP,0.10403239368054615
2021-07-15,RNY,R,-0.08703209962686638
2021-07-15,RNY,NEP,-0.013311626836457577
2021-07-15,RNY,GPP2,0.10403239368054615
2021-07-15,RNY,R2,-0.08703209962686638
2021-07-15,RNY,NEP2,0.017000294053679768
2021-07-16,RNY,GPP,-0.33128602594554085
2021-07-16,RNY,R,0.3676188114761731
